geo,year,gdp_const_ppp2011_dollar
atg,1900,45437425
atg,1901,45425560
atg,1902,45428998
atg,1903,45344917
atg,1904,45277040
atg,1905,45187965
atg,1906,45113370
atg,1907,44995632
atg,1908,44883370
atg,1909,44771272
atg,1910,44677529
atg,1911,44606439
atg,1912,44561640
atg,1913,44585160
atg,1914,45385815
atg,1915,46204599
atg,1916,47042536
atg,1917,47867090
atg,1918,48745560
atg,1919,49608742
atg,1920,50520000
atg,1921,51790356
atg,1922,53477010
atg,1923,55548308
atg,1924,57728820
atg,1925,59988499
atg,1926,62333220
atg,1927,64761264
atg,1928,67276716
atg,1929,69912882
atg,1930,72643873
atg,1931,75469939
atg,1932,78427985
atg,1933,81489084
atg,1934,84651072
atg,1935,87957116
atg,1936,91374885
atg,1937,94941528
atg,1938,98663776
atg,1939,102508020
atg,1940,106515665
atg,1941,110649376
atg,1942,114957315
atg,1943,119441380
atg,1944,124106320
atg,1945,128915794
atg,1946,134457270
atg,1947,140706720
atg,1948,147814979
atg,1949,155233128
atg,1950,164090744
atg,1951,175495698
atg,1952,185729301
atg,1953,195018164
atg,1954,203341848
atg,1955,210970110
atg,1956,218084820
atg,1957,225020543
atg,1958,232120336
atg,1959,239691061
atg,1960,248087697
atg,1961,257679353
atg,1962,268434537
atg,1963,280300048
atg,1964,292968000
atg,1965,306198849
atg,1966,320024316
atg,1967,334376786
atg,1968,349236928
atg,1969,364363462
atg,1970,379597783
atg,1971,403865744
atg,1972,428633490
atg,1973,460170440
atg,1974,472895640
atg,1975,447235874
atg,1976,410667070
atg,1977,447390733
atg,1978,471769028
atg,1979,531687408
atg,1980,574288869
atg,1981,606057750
atg,1982,608621650
atg,1983,648319320
atg,1984,694572844
atg,1985,748363952
atg,1986,814023000
atg,1987,890490068
atg,1988,965649258
atg,1989,1029333837
atg,1990,1061935524
atg,1991,1083534732
atg,1992,1092714084
atg,1993,1151601604
atg,1994,1224520000
atg,1995,1173347283
atg,1996,1252468350
atg,1997,1313611152
atg,1998,1371549498
atg,1999,1428049980
atg,2000,1500081712
atg,2001,1452137136
atg,2002,1494640280
atg,2003,1582967664
atg,2004,1666638610
atg,2005,1768046910
atg,2006,2004543472
atg,2007,2194997176
atg,2008,2196567600
atg,2009,1932170700
atg,2010,1794121111
atg,2011,1761982176
atg,2012,1832772813
atg,2013,1831464705
atg,2014,1890447300
atg,2015,1932677082
atg,2016,1983387606
atg,2017,2035303729
atg,2018,2088304320
atg,2019,2142497630
atg,2020,2196095314
atg,2021,2250714824
atg,2022,2308530954
atg,2023,2368123702
atg,2024,2429521470
atg,2025,2492647992
atg,2026,2557596246
atg,2027,2624638929
atg,2028,2693536417
atg,2029,2764402384
atg,2030,2837321260
atg,2031,2912191728
atg,2032,2989225752
atg,2033,3068337880
atg,2034,3149715745
atg,2035,3233403992
atg,2036,3319423890
atg,2037,3407890122
atg,2038,3498959024
atg,2039,3592614705
atg,2040,3688948120
arg,1800,804738000
arg,1801,805272000
arg,1802,805272000
arg,1803,805272000
arg,1804,805272000
arg,1805,805272000
arg,1806,805806000
arg,1807,805806000
arg,1808,805806000
arg,1809,805806000
arg,1810,806340000
arg,1811,807276200
arg,1812,809171250
arg,1813,812049310
arg,1814,816473383
arg,1815,821391688
arg,1816,827366182
arg,1817,834422552
arg,1818,842589507
arg,1819,852455016
arg,1820,862927128
arg,1821,886739322
arg,1822,912719690
arg,1823,940975602
arg,1824,970412800
arg,1825,1002324225
arg,1826,1036211318
arg,1827,1072811340
arg,1828,1110953372
arg,1829,1152716152
arg,1830,1196236626
arg,1831,1242989082
arg,1832,1291309824
arg,1833,1341985788
arg,1834,1394364572
arg,1835,1448502000
arg,1836,1505242942
arg,1837,1563888768
arg,1838,1624500150
arg,1839,1687990029
arg,1840,1754483976
arg,1841,1822368628
arg,1842,1893487295
arg,1843,1967978055
arg,1844,2045029875
arg,1845,2124722250
arg,1846,2208152924
arg,1847,2294448678
arg,1848,2384763134
arg,1849,2478181045
arg,1850,2574806157
arg,1851,2675925018
arg,1852,2781686880
arg,1853,2891093304
arg,1854,3004263936
arg,1855,3122576106
arg,1856,3246247895
arg,1857,3374186655
arg,1858,3506532441
arg,1859,3644809992
arg,1860,3789273778
arg,1861,3940398592
arg,1862,4098450948
arg,1863,4265305911
arg,1864,4441433178
arg,1865,4625716298
arg,1866,4820216196
arg,1867,5025475712
arg,1868,5240322504
arg,1869,5465219032
arg,1870,5704353792
arg,1871,5952827300
arg,1872,6216905000
arg,1873,6464892035
arg,1874,6755756805
arg,1875,7060617816
arg,1876,7210165304
arg,1877,7944525136
arg,1878,7532018620
arg,1879,7875080940
arg,1880,7721304132
arg,1881,7829885034
arg,1882,9927155192
arg,1883,11169550890
arg,1884,11959974726
arg,1885,14097165768
arg,1886,14160096585
arg,1887,15126799104
arg,1888,17644382259
arg,1889,19422956960
arg,1890,17787083244
arg,1891,16819277076
arg,1892,20217625203
arg,1893,21484490752
arg,1894,24908564751
arg,1895,27742884372
arg,1896,30848536251
arg,1897,24934591080
arg,1898,27222253646
arg,1899,32325152640
arg,1900,28549323270
arg,1901,31253942960
arg,1902,30742952436
arg,1903,35555975574
arg,1904,39799754690
arg,1905,45649619276
arg,1906,47595140268
arg,1907,48014920276
arg,1908,52436653500
arg,1909,54612558875
arg,1910,58213414660
arg,1911,58667085981
arg,1912,63043777251
arg,1913,62933414252
arg,1914,55180467688
arg,1915,54196514876
arg,1916,52387062588
arg,1917,47760903806
arg,1918,56286436134
arg,1919,58071557960
arg,1920,62212027788
arg,1921,62780708672
arg,1922,67130993314
arg,1923,74089582402
arg,1924,79321379228
arg,1925,78067927510
arg,1926,81093634000
arg,1927,86071894720
arg,1928,90563772820
arg,1929,93728387760
arg,1930,88511074311
arg,1931,81638801950
arg,1932,78103385829
arg,1933,80881171470
arg,1934,86274138695
arg,1935,88942297830
arg,1936,88826267806
arg,1937,94504091881
arg,1938,94022401025
arg,1939,96745885803
arg,1940,97403376367
arg,1941,1.02E+11
arg,1942,1.02E+11
arg,1943,1.00E+11
arg,1944,1.11E+11
arg,1945,1.06E+11
arg,1946,1.14E+11
arg,1947,1.26E+11
arg,1948,1.31E+11
arg,1949,1.29E+11
arg,1950,1.29E+11
arg,1951,1.33E+11
arg,1952,1.25E+11
arg,1953,1.31E+11
arg,1954,1.36E+11
arg,1955,1.44E+11
arg,1956,1.47E+11
arg,1957,1.54E+11
arg,1958,1.63E+11
arg,1959,1.51E+11
arg,1960,1.62E+11
arg,1961,1.73E+11
arg,1962,1.69E+11
arg,1963,1.64E+11
arg,1964,1.81E+11
arg,1965,1.96E+11
arg,1966,1.97E+11
arg,1967,2.01E+11
arg,1968,2.09E+11
arg,1969,2.27E+11
arg,1970,2.39E+11
arg,1971,2.48E+11
arg,1972,2.53E+11
arg,1973,2.63E+11
arg,1974,2.77E+11
arg,1975,2.76E+11
arg,1976,2.76E+11
arg,1977,2.93E+11
arg,1978,2.84E+11
arg,1979,3.04E+11
arg,1980,3.09E+11
arg,1981,2.92E+11
arg,1982,2.83E+11
arg,1983,2.95E+11
arg,1984,3.02E+11
arg,1985,2.81E+11
arg,1986,3.03E+11
arg,1987,3.11E+11
arg,1988,3.06E+11
arg,1989,2.85E+11
arg,1990,2.79E+11
arg,1991,3.10E+11
arg,1992,3.41E+11
arg,1993,3.62E+11
arg,1994,3.84E+11
arg,1995,3.73E+11
arg,1996,3.95E+11
arg,1997,4.28E+11
arg,1998,4.45E+11
arg,1999,4.30E+11
arg,2000,4.26E+11
arg,2001,4.08E+11
arg,2002,3.63E+11
arg,2003,3.95E+11
arg,2004,4.31E+11
arg,2005,4.71E+11
arg,2006,5.11E+11
arg,2007,5.55E+11
arg,2008,5.91E+11
arg,2009,5.96E+11
arg,2010,6.50E+11
arg,2011,7.07E+11
arg,2012,7.20E+11
arg,2013,7.50E+11
arg,2014,7.53E+11
arg,2015,7.53E+11
arg,2016,7.54E+11
arg,2017,7.55E+11
arg,2018,7.57E+11
arg,2019,7.59E+11
arg,2020,7.60E+11
arg,2021,7.60E+11
arg,2022,7.62E+11
arg,2023,7.65E+11
arg,2024,7.68E+11
arg,2025,7.73E+11
arg,2026,7.78E+11
arg,2027,7.84E+11
arg,2028,7.92E+11
arg,2029,8.00E+11
arg,2030,8.09E+11
arg,2031,8.19E+11
arg,2032,8.30E+11
arg,2033,8.42E+11
arg,2034,8.56E+11
arg,2035,8.70E+11
arg,2036,8.86E+11
arg,2037,9.03E+11
arg,2038,9.22E+11
arg,2039,9.42E+11
arg,2040,9.63E+11
arm,1800,212449564
arm,1801,212449564
arm,1802,212449564
arm,1803,212449564
arm,1804,212449564
arm,1805,212449564
arm,1806,212449564
arm,1807,212449564
arm,1808,212449564
arm,1809,212449564
arm,1810,212449564
arm,1811,212955590
arm,1812,213142535
arm,1813,213423725
arm,1814,213800705
arm,1815,214273990
arm,1816,214844095
arm,1817,215512565
arm,1818,216280430
arm,1819,217147690
arm,1820,218116405
arm,1821,220037785
arm,1822,222071277
arm,1823,224218081
arm,1824,226481489
arm,1825,228863250
arm,1826,231365648
arm,1827,233990983
arm,1828,236741040
arm,1829,239618678
arm,1830,242626245
arm,1831,246223232
arm,1832,249403860
arm,1833,252622406
arm,1834,255878560
arm,1835,259173642
arm,1836,262507344
arm,1837,265880450
arm,1838,269293200
arm,1839,272746388
arm,1840,276240260
arm,1841,280276451
arm,1842,283857585
arm,1843,287480749
arm,1844,291146760
arm,1845,294855309
arm,1846,298607786
arm,1847,302934060
arm,1848,306779466
arm,1849,310670208
arm,1850,314606556
arm,1851,319118317
arm,1852,323131831
arm,1853,327191670
arm,1854,331298691
arm,1855,336023290
arm,1856,340231280
arm,1857,344487924
arm,1858,348794100
arm,1859,353741247
arm,1860,358152728
arm,1861,362615859
arm,1862,367737162
arm,1863,372308800
arm,1864,376933640
arm,1865,382235537
arm,1866,386973375
arm,1867,391766001
arm,1868,397254460
arm,1869,402163430
arm,1870,407781250
arm,1871,412809903
arm,1872,417896278
arm,1873,423594208
arm,1874,428802730
arm,1875,434753774
arm,1876,440088246
arm,1877,446068020
arm,1878,451530296
arm,1879,457762852
arm,1880,463358093
arm,1881,469632992
arm,1882,475361208
arm,1883,481889133
arm,1884,487660659
arm,1885,494339894
arm,1886,478494090
arm,1887,563357847
arm,1888,545469957
arm,1889,510952860
arm,1890,512479008
arm,1891,472209071
arm,1892,521055120
arm,1893,594032040
arm,1894,680444520
arm,1895,634322576
arm,1896,703611551
arm,1897,696697875
arm,1898,719838864
arm,1899,769618984
arm,1900,757807318
arm,1901,781966788
arm,1902,856029822
arm,1903,802308793
arm,1904,893854080
arm,1905,796399590
arm,1906,766627473
arm,1907,741569466
arm,1908,815428857
arm,1909,852537001
arm,1910,916465396
arm,1911,852021984
arm,1912,927453870
arm,1913,981104340
arm,1914,943444584
arm,1915,977498086
arm,1916,955756691
arm,1917,803879414
arm,1918,675383643
arm,1919,568825040
arm,1920,544312170
arm,1921,521371368
arm,1922,571040103
arm,1923,624736174
arm,1924,682558350
arm,1925,746753016
arm,1926,817480780
arm,1927,893813058
arm,1928,978092239
arm,1929,1070518410
arm,1930,1125252012
arm,1931,1143499700
arm,1932,1133394808
arm,1933,1183026300
arm,1934,1299862116
arm,1935,1496319844
arm,1936,1608491268
arm,1937,1752519264
arm,1938,1758919344
arm,1939,1842093342
arm,1940,1776550312
arm,1941,1754345475
arm,1942,1732838148
arm,1943,1710788673
arm,1944,1689466368
arm,1945,1668895488
arm,1946,1647806576
arm,1947,1842580225
arm,1948,2095046678
arm,1949,2302570952
arm,1950,2520228172
arm,1951,2536388988
arm,1952,2717713482
arm,1953,2864587286
arm,1954,3042021444
arm,1955,3347470628
arm,1956,3722637358
arm,1957,3857347263
arm,1958,4209881742
arm,1959,4226090995
arm,1960,4696500940
arm,1961,5050298029
arm,1962,5277720120
arm,1963,5250602872
arm,1964,6035949459
arm,1965,6492694250
arm,1966,6924168225
arm,1967,7350098224
arm,1968,7902295500
arm,1969,8137953810
arm,1970,8897535464
arm,1971,9262828566
arm,1972,9439809944
arm,1973,10367797888
arm,1974,10709102145
arm,1975,10765726500
arm,1976,11292049027
arm,1977,11567618597
arm,1978,11860105656
arm,1979,11803774628
arm,1980,11812376870
arm,1981,11900882955
arm,1982,12161668493
arm,1983,12509836744
arm,1984,12624337920
arm,1985,12705454335
arm,1986,13212427790
arm,1987,13385713088
arm,1988,13641565954
arm,1989,13777638080
arm,1990,13242980520
arm,1991,11691155048
arm,1992,6805857581
arm,1993,6206937666
arm,1994,6540406684
arm,1995,6991062237
arm,1996,7403600525
arm,1997,7649595576
arm,1998,8205757288
arm,1999,8477066800
arm,2000,8979130062
arm,2001,9834955704
arm,2002,11134647846
arm,2003,12698308440
arm,2004,14025426570
arm,2005,15970015349
arm,2006,18073009220
arm,2007,20549280609
arm,2008,21964639107
arm,2009,18858514664
arm,2010,19286431968
arm,2011,20217907008
arm,2012,21715069649
arm,2013,22522229184
arm,2014,23336773502
arm,2015,23426498256
arm,2016,23842232192
arm,2017,24480735250
arm,2018,25239043368
arm,2019,26138804868
arm,2020,26695758339
arm,2021,27258177167
arm,2022,27934771964
arm,2023,28670085756
arm,2024,29417558600
arm,2025,30161219901
arm,2026,30873275820
arm,2027,31611036288
arm,2028,32356381616
arm,2029,33109700934
arm,2030,33862321295
arm,2031,34620070815
arm,2032,35385740984
arm,2033,36162688185
arm,2034,36942661283
arm,2035,37732024170
arm,2036,38533776039
arm,2037,39341723380
arm,2038,40158254328
arm,2039,40985495878
arm,2040,41819688412
abw,1800,16065238
abw,1801,16065238
abw,1802,16065238
abw,1803,16065238
abw,1804,16065238
abw,1805,16065238
abw,1806,16065238
abw,1807,16084524
abw,1808,16084524
abw,1809,16084524
abw,1810,16084524
abw,1811,16088694
abw,1812,16096200
abw,1813,16108710
abw,1814,16124556
abw,1815,16164765
abw,1816,16188980
abw,1817,16217370
abw,1818,16250770
abw,1819,16287510
abw,1820,16328425
abw,1821,16491169
abw,1822,16659643
abw,1823,16813368
abw,1824,16990974
abw,1825,17174592
abw,1826,17363460
abw,1827,17558544
abw,1828,17738935
abw,1829,17944010
abw,1830,18156476
abw,1831,18373762
abw,1832,18614676
abw,1833,18835536
abw,1834,19059516
abw,1835,19283880
abw,1836,19511400
abw,1837,19761330
abw,1838,19992543
abw,1839,20225088
abw,1840,20480388
abw,1841,20717632
abw,1842,20977881
abw,1843,21217950
abw,1844,21482232
abw,1845,21727108
abw,1846,21995470
abw,1847,22266444
abw,1848,22540051
abw,1849,22792840
abw,1850,23070628
abw,1851,23350068
abw,1852,23632196
abw,1853,23917033
abw,1854,24203550
abw,1855,24492804
abw,1856,24783752
abw,1857,25101952
abw,1858,25397502
abw,1859,25696932
abw,1860,25998098
abw,1861,26326011
abw,1862,26631888
abw,1863,26964792
abw,1864,27276547
abw,1865,27614496
abw,1866,27955616
abw,1867,28275258
abw,1868,28621508
abw,1869,28970984
abw,1870,29323710
abw,1871,29679710
abw,1872,30012495
abw,1873,30370201
abw,1874,30760382
abw,1875,31127250
abw,1876,31497480
abw,1877,31867418
abw,1878,32244420
abw,1879,32649881
abw,1880,33031404
abw,1881,33441660
abw,1882,33830240
abw,1883,34249140
abw,1884,34642315
abw,1885,35067400
abw,1886,35497629
abw,1887,35900424
abw,1888,36336960
abw,1889,36776088
abw,1890,37219146
abw,1891,37666161
abw,1892,38117160
abw,1893,38599062
abw,1894,39056875
abw,1895,39518736
abw,1896,39984672
abw,1897,40482162
abw,1898,40956472
abw,1899,41462676
abw,1900,41944041
abw,1901,42457624
abw,1902,42975718
abw,1903,43498353
abw,1904,44025559
abw,1905,44527280
abw,1906,45063560
abw,1907,45630400
abw,1908,46176160
abw,1909,46725120
abw,1910,47278811
abw,1911,47837263
abw,1912,48430160
abw,1913,48998378
abw,1914,50485934
abw,1915,51986360
abw,1916,53565065
abw,1917,55159104
abw,1918,56833000
abw,1919,58523152
abw,1920,60294767
abw,1921,62114391
abw,1922,64019307
abw,1923,65973788
abw,1924,67982442
abw,1925,70075298
abw,1926,72221976
abw,1927,74423160
abw,1928,76679540
abw,1929,79025919
abw,1930,81429250
abw,1931,83924710
abw,1932,86478912
abw,1933,89090024
abw,1934,91833853
abw,1935,94601472
abw,1936,97504524
abw,1937,100471125
abw,1938,103534896
abw,1939,106666952
abw,1940,109934461
abw,1941,113269604
abw,1942,116712879
abw,1943,120259346
abw,1944,123916869
abw,1945,127680212
abw,1946,131594870
abw,1947,135580932
abw,1948,139721739
abw,1949,143936268
abw,1950,148343202
abw,1951,152822422
abw,1952,159522710
abw,1953,168465204
abw,1954,179622663
abw,1955,192792343
abw,1956,207571227
abw,1957,223456944
abw,1958,239769252
abw,1959,255635310
abw,1960,270389504
abw,1961,283383720
abw,1962,294624240
abw,1963,304519587
abw,1964,313944645
abw,1965,323625120
abw,1966,333748496
abw,1967,344056423
abw,1968,354688875
abw,1969,365674348
abw,1970,376952830
abw,1971,410359952
abw,1972,447072030
abw,1973,486972076
abw,1974,529956900
abw,1975,575797915
abw,1976,624369645
abw,1977,675918102
abw,1978,731249596
abw,1979,791349732
abw,1980,857750208
abw,1981,931338759
abw,1982,1012666752
abw,1983,1102565900
abw,1984,1201580044
abw,1985,1310289092
abw,1986,1429974588
abw,1987,1661877460
abw,1988,1974497256
abw,1989,2214485088
abw,1990,2300346072
abw,1991,2475707130
abw,1992,2609169930
abw,1993,2789505546
abw,1994,3015690600
abw,1995,3100744252
abw,1996,3161659585
abw,1997,3444539464
abw,1998,3714902940
abw,1999,3788366256
abw,2000,3970767174
abw,2001,3942885830
abw,2002,3827158560
abw,2003,3807450690
abw,2004,4054050294
abw,2005,4074962847
abw,2006,4054273470
abw,2007,4105199644
abw,2008,3911193148
abw,2009,3607671368
abw,2010,3381960936
abw,2011,3671326976
abw,2012,3626657667
abw,2013,3713698443
abw,2014,3770114127
abw,2015,3858229682
abw,2016,3945728972
abw,2017,4021513188
abw,2018,4105161268
abw,2019,4188331570
abw,2020,4270791837
abw,2021,4354604460
abw,2022,4442345208
abw,2023,4531868588
abw,2024,4623600609
abw,2025,4718048764
abw,2026,4814894830
abw,2027,4914037254
abw,2028,5015773048
abw,2029,5119604776
abw,2030,5225546944
abw,2031,5333575134
abw,2032,5443547765
abw,2033,5555475132
abw,2034,5669191765
abw,2035,5784617872
abw,2036,5901764442
abw,2037,6020687394
abw,2038,6141218653
abw,2039,6263557765
abw,2040,6387790297
aus,1800,286076410
aus,1801,285716688
aus,1802,285706132
aus,1803,285694560
aus,1804,285680346
aus,1805,285665144
aus,1806,285648146
aus,1807,285629364
aus,1808,285608810
aus,1809,285586496
aus,1810,285594960
aus,1811,285141645
aus,1812,284981760
aus,1813,284853085
aus,1814,284874453
aus,1815,284968563
aus,1816,284973715
aus,1817,284929106
aus,1818,284835255
aus,1819,284772683
aus,1820,284903706
aus,1821,287189994
aus,1822,295379110
aus,1823,305742480
aus,1824,323750504
aus,1825,340387355
aus,1826,348178820
aus,1827,360764248
aus,1828,372242052
aus,1829,396732311
aus,1830,487052057
aus,1831,511263666
aus,1832,532369008
aus,1833,544641570
aus,1834,584262976
aus,1835,721530180
aus,1836,724530816
aus,1837,777066940
aus,1838,786733220
aus,1839,755353950
aus,1840,984961555
aus,1841,868619312
aus,1842,824049154
aus,1843,1000204288
aus,1844,1196592000
aus,1845,1303308992
aus,1846,1529535112
aus,1847,1884942160
aus,1848,2301426666
aus,1849,2421579822
aus,1850,2426136273
aus,1851,3051733428
aus,1852,3781256172
aus,1853,4369821338
aus,1854,4040299431
aus,1855,4047007582
aus,1856,5207773004
aus,1857,4839466779
aus,1858,4340972640
aus,1859,5889055744
aus,1860,6022750160
aus,1861,6173154643
aus,1862,6168947460
aus,1863,6376964850
aus,1864,6999484800
aus,1865,6892654225
aus,1866,7310013410
aus,1867,8220740360
aus,1868,8574448380
aus,1869,8624018080
aus,1870,9364200803
aus,1871,9682711194
aus,1872,10714589532
aus,1873,11805915066
aus,1874,12160670598
aus,1875,13486762963
aus,1876,13425902226
aus,1877,13795752638
aus,1878,15037903020
aus,1879,15222256476
aus,1880,16041409840
aus,1881,17179172307
aus,1882,16209391360
aus,1883,18471007244
aus,1884,18338129055
aus,1885,19487942667
aus,1886,19718661600
aus,1887,21805247520
aus,1888,21877823736
aus,1889,23745202734
aus,1890,22912777744
aus,1891,24605142056
aus,1892,21581112000
aus,1893,20486884497
aus,1894,21242339910
aus,1895,20054131887
aus,1896,21578489810
aus,1897,20370922416
aus,1898,23548959411
aus,1899,23597084406
aus,1900,25037919104
aus,1901,24303340432
aus,1902,24544918512
aus,1903,26545427452
aus,1904,28374868137
aus,1905,28722872968
aus,1906,30725058588
aus,1907,31874130960
aus,1908,32990546160
aus,1909,35746982315
aus,1910,38329377255
aus,1911,38445882849
aus,1912,39629534840
aus,1913,41281169994
aus,1914,41058996087
aus,1915,40317513472
aus,1916,40170879968
aus,1917,39573570304
aus,1918,38567496065
aus,1919,40540830323
aus,1920,42052482076
aus,1921,44328222000
aus,1922,46613434240
aus,1923,48774660994
aus,1924,51949358109
aus,1925,54326779419
aus,1926,55609282690
aus,1927,56378092114
aus,1928,56396821312
aus,1929,55213652196
aus,1930,49938916342
aus,1931,46587273584
aus,1932,49213069213
aus,1933,52601158962
aus,1934,55354569600
aus,1935,58585956127
aus,1936,61228572240
aus,1937,64288405764
aus,1938,66440148242
aus,1939,66595984059
aus,1940,70922084684
aus,1941,78805158843
aus,1942,87906018032
aus,1943,91027667160
aus,1944,87847084737
aus,1945,83419131250
aus,1946,80490588432
aus,1947,82511125704
