alternative_gdp_per_capita_ppp_pwt_8_0,geo,time
838.4,tcd,1986
767.4,tcd,1987
1043,tcd,1988
981.8,tcd,1989
989.6,tcd,1990
1127,tcd,1991
942.9,tcd,1992
917.1,tcd,1993
943.1,tcd,1994
941.4,tcd,1995
820.9,tcd,1996
810.3,tcd,1997
829.4,tcd,1998
837.2,tcd,1999
784.1,tcd,2000
820,tcd,2001
836.5,tcd,2002
982.9,tcd,2003
1471,tcd,2004
1720,tcd,2005
1924,tcd,2006
1843,tcd,2007
1889,tcd,2008
1696,tcd,2009
1970,tcd,2010
1851,tcd,2011
3995,chl,1951
4278,chl,1952
4248,chl,1953
4449,chl,1954
4335,chl,1955
4219,chl,1956
4433,chl,1957
4458,chl,1958
4405,chl,1959
4543,chl,1960
4307,chl,1961
5210,chl,1962
5419,chl,1963
5432,chl,1964
5340,chl,1965
5786,chl,1966
5950,chl,1967
6125,chl,1968
6447,chl,1969
6337,chl,1970
6875,chl,1971
6684,chl,1972
6391,chl,1973
6128,chl,1974
4841,chl,1975
5097,chl,1976
5330,chl,1977
5633,chl,1978
6131,chl,1979
6369,chl,1980
6537,chl,1981
5544,chl,1982
5349,chl,1983
5375,chl,1984
5358,chl,1985
5522,chl,1986
5804,chl,1987
6368,chl,1988
6801,chl,1989
6770,chl,1990
7177,chl,1991
7766,chl,1992
8077,chl,1993
8720,chl,1994
9895,chl,1995
10120,chl,1996
10110,chl,1997
9823,chl,1998
9361,chl,1999
9468,chl,2000
9293,chl,2001
9268,chl,2002
9571,chl,2003
10630,chl,2004
11440,chl,2005
13050,chl,2006
13670,chl,2007
13060,chl,2008
12800,chl,2009
14440,chl,2010
15240,chl,2011
613.9,chn,1952
679.4,chn,1953
687.5,chn,1954
705.4,chn,1955
741.9,chn,1956
793,chn,1957
912.5,chn,1958
992.2,chn,1959
928.2,chn,1960
588.4,chn,1961
603.3,chn,1962
681.6,chn,1963
771.5,chn,1964
842.4,chn,1965
909.9,chn,1966
798.7,chn,1967
749.3,chn,1968
827,chn,1969
966.9,chn,1970
1006,chn,1971
975.6,chn,1972
1043,chn,1973
1044,chn,1974
1090,chn,1975
1065,chn,1976
1089,chn,1977
1234,chn,1978
1296,chn,1979
1324,chn,1980
1368,chn,1981
1475,chn,1982
1556,chn,1983
1858,chn,1984
2005,chn,1985
2083,chn,1986
2164,chn,1987
2111,chn,1988
1966,chn,1989
2041,chn,1990
2138,chn,1991
2297,chn,1992
2548,chn,1993
2742,chn,1994
3058,chn,1995
3132,chn,1996
3296,chn,1997
3239,chn,1998
3371,chn,1999
3533,chn,2000
3753,chn,2001
4137,chn,2002
4451,chn,2003
4880,chn,2004
5342,chn,2005
5973,chn,2006
6610,chn,2007
6721,chn,2008
7189,chn,2009
7679,chn,2010
8069,chn,2011
2950,col,1950
2869,col,1951
2962,col,1952
3145,col,1953
3373,col,1954
3361,col,1955
3327,col,1956
3204,col,1957
3078,col,1958
3135,col,1959
3200,col,1960
3293,col,1961
3351,col,1962
3347,col,1963
3544,col,1964
3438,col,1965
3503,col,1966
3544,col,1967
3657,col,1968
3809,col,1969
4025,col,1970
4320,col,1971
4679,col,1972
5096,col,1973
5325,col,1974
5524,col,1975
5823,col,1976
6044,col,1977
6302,col,1978
6340,col,1979
6466,col,1980
6256,col,1981
6139,col,1982
5957,col,1983
5957,col,1984
5830,col,1985
6144,col,1986
6011,col,1987
6032,col,1988
6047,col,1989
6120,col,1990
6078,col,1991
6127,col,1992
6296,col,1993
6545,col,1994
6706,col,1995
6600,col,1996
6629,col,1997
6353,col,1998
5917,col,1999
6014,col,2000
5873,col,2001
5877,col,2002
5970,col,2003
6203,col,2004
6427,col,2005
6833,col,2006
7273,col,2007
7564,col,2008
7481,col,2009
7798,col,2010
8408,col,2011
729.5,com,1960
771.7,com,1961
884.6,com,1962
956,com,1963
1038,com,1964
1011,com,1965
1108,com,1966
1207,com,1967
1164,com,1968
1099,com,1969
1166,com,1970
1188,com,1971
1186,com,1972
1242,com,1973
1238,com,1974
1271,com,1975
1231,com,1976
1235,com,1977
1216,com,1978
1279,com,1979
1334,com,1980
1308,com,1981
1352,com,1982
1400,com,1983
1394,com,1984
1371,com,1985
1365,com,1986
1330,com,1987
1321,com,1988
1249,com,1989
1219,com,1990
1186,com,1991
1222,com,1992
1179,com,1993
987.1,com,1994
1055,com,1995
1010,com,1996
1001,com,1997
1008,com,1998
1008,com,1999
986.3,com,2000
1023,com,2001
1050,com,2002
1025,com,2003
982.2,com,2004
980.6,com,2005
969.4,com,2006
952.2,com,2007
941.2,com,2008
928,com,2009
923.3,com,2010
921.3,com,2011
739.1,cod,1950
833.5,cod,1951
883.9,cod,1952
993.8,cod,1953
999.8,cod,1954
1054,cod,1955
1060,cod,1956
999.4,cod,1957
959.2,cod,1958
928.5,cod,1959
926.4,cod,1960
791.7,cod,1961
873.1,cod,1962
944.8,cod,1963
887.6,cod,1964
893.4,cod,1965
982.2,cod,1966
873.9,cod,1967
831.4,cod,1968
935.2,cod,1969
836.5,cod,1970
862.7,cod,1971
803.1,cod,1972
880.7,cod,1973
874.1,cod,1974
702.4,cod,1975
618.1,cod,1976
670.5,cod,1977
602.7,cod,1978
748.1,cod,1979
770.8,cod,1980
691.4,cod,1981
671.2,cod,1982
706.6,cod,1983
877.8,cod,1984
787,cod,1985
708.3,cod,1986
557.4,cod,1987
643.7,cod,1988
693.3,cod,1989
475.4,cod,1990
422.8,cod,1991
372.2,cod,1992
298,cod,1993
301,cod,1994
300.1,cod,1995
273.1,cod,1996
264.4,cod,1997
236.9,cod,1998
241.3,cod,1999
218.9,cod,2000
203.7,cod,2001
199.2,cod,2002
227.5,cod,2003
230.3,cod,2004
223.5,cod,2005
255.7,cod,2006
270.7,cod,2007
254.3,cod,2008
245.6,cod,2009
275.4,cod,2010
290.6,cod,2011
900.6,cog,1960
932.6,cog,1961
1045,cog,1962
1077,cog,1963
1125,cog,1964
1124,cog,1965
1098,cog,1966
1090,cog,1967
1141,cog,1968
1195,cog,1969
1271,cog,1970
1316,cog,1971
1324,cog,1972
1332,cog,1973
1619,cog,1974
1532,cog,1975
1556,cog,1976
1513,cog,1977
1516,cog,1978
1731,cog,1979
2052,cog,1980
2298,cog,1981
2480,cog,1982
2942,cog,1983
3416,cog,1984
3295,cog,1985
2075,cog,1986
2017,cog,1987
1762,cog,1988
1858,cog,1989
1689,cog,1990
1877,cog,1991
1669,cog,1992
1689,cog,1993
1246,cog,1994
1204,cog,1995
1425,cog,1996
1269,cog,1997
974.4,cog,1998
1206,cog,1999
1820,cog,2000
1614,cog,2001
1640,cog,2002
1589,cog,2003
1859,cog,2004
2315,cog,2005
2532,cog,2006
2105,cog,2007
2252,cog,2008
1874,cog,2009
2379,cog,2010
2427,cog,2011
2971,cri,1950
3037,cri,1951
3425,cri,1952
4024,cri,1953
4101,cri,1954
4226,cri,1955
3950,cri,1956
4094,cri,1957
4388,cri,1958
4190,cri,1959
4314,cri,1960
4103,cri,1961
4227,cri,1962
4329,cri,1963
4452,cri,1964
4641,cri,1965
4796,cri,1966
4863,cri,1967
5002,cri,1968
5133,cri,1969
5447,cri,1970
5470,cri,1971
5738,cri,1972
6000,cri,1973
5729,cri,1974
5952,cri,1975
6460,cri,1976
7228,cri,1977
7291,cri,1978
7285,cri,1979
7107,cri,1980
6471,cri,1981
6064,cri,1982
5987,cri,1983
6285,cri,1984
6303,cri,1985
6767,cri,1986
6481,cri,1987
6491,cri,1988
6589,cri,1989
6507,cri,1990
6531,cri,1991
6954,cri,1992
7319,cri,1993
7608,cri,1994
7764,cri,1995
7585,cri,1996
7867,cri,1997
8304,cri,1998
8846,cri,1999
8458,cri,2000
8145,cri,2001
8113,cri,2002
8372,cri,2003
8420,cri,2004
8473,cri,2005
8815,cri,2006
9289,cri,2007
9220,cri,2008
9750,cri,2009
9962,cri,2010
10120,cri,2011
1584,civ,1960
1550,civ,1961
1575,civ,1962
1777,civ,1963
2040,civ,1964
1754,civ,1965
1884,civ,1966
1892,civ,1967
2078,civ,1968
2233,civ,1969
2363,civ,1970
2251,civ,1971
2246,civ,1972
2347,civ,1973
2488,civ,1974
2340,civ,1975
2659,civ,1976
2882,civ,1977
2895,civ,1978
2742,civ,1979
2096,civ,1980
2067,civ,1981
2023,civ,1982
2010,civ,1983
2168,civ,1984
2366,civ,1985
2326,civ,1986
2145,civ,1987
2107,civ,1988
2237,civ,1989
1997,civ,1990
1965,civ,1991
1987,civ,1992
1935,civ,1993
1979,civ,1994
2094,civ,1995
2227,civ,1996
2112,civ,1997
2069,civ,1998
1964,civ,1999
1663,civ,2000
1802,civ,2001
1780,civ,2002
1613,civ,2003
1509,civ,2004
1474,civ,2005
1468,civ,2006
1424,civ,2007
1475,civ,2008
1523,civ,2009
1544,civ,2010
1372,civ,2011
13100,hrv,1990
10240,hrv,1991
9001,hrv,1992
8194,hrv,1993
8707,hrv,1994
9238,hrv,1995
9892,hrv,1996
10950,hrv,1997
11600,hrv,1998
11640,hrv,1999
12020,hrv,2000
12330,hrv,2001
12860,hrv,2002
13580,hrv,2003
14350,hrv,2004
14630,hrv,2005
15630,hrv,2006
17280,hrv,2007
18140,hrv,2008
17500,hrv,2009
17170,hrv,2010
17220,hrv,2011
2182,cyp,1950
2261,cyp,1951
2542,cyp,1952
2832,cyp,1953
3130,cyp,1954
3176,cyp,1955
3576,cyp,1956
3423,cyp,1957
3026,cyp,1958
3141,cyp,1959
2989,cyp,1960
3328,cyp,1961
3937,cyp,1962
3951,cyp,1963
3408,cyp,1964
4318,cyp,1965
4571,cyp,1966
5005,cyp,1967
5163,cyp,1968
5758,cyp,1969
5797,cyp,1970
6267,cyp,1971
6573,cyp,1972
6548,cyp,1973
5903,cyp,1974
4894,cyp,1975
6291,cyp,1976
7668,cyp,1977
8457,cyp,1978
9666,cyp,1979
10200,cyp,1980
10200,cyp,1981
10910,cyp,1982
11210,cyp,1983
12450,cyp,1984
12750,cyp,1985
13100,cyp,1986
14090,cyp,1987
15040,cyp,1988
16250,cyp,1989
17070,cyp,1990
16510,cyp,1991
17810,cyp,1992
17170,cyp,1993
18090,cyp,1994
19090,cyp,1995
18870,cyp,1996
19120,cyp,1997
20290,cyp,1998
21280,cyp,1999
22210,cyp,2000
23440,cyp,2001
23250,cyp,2002
22850,cyp,2003
23700,cyp,2004
23800,cyp,2005
24830,cyp,2006
26530,cyp,2007
28750,cyp,2008
28160,cyp,2009
28580,cyp,2010
28180,cyp,2011
19350,cze,1990
16230,cze,1991
15660,cze,1992
16040,cze,1993
16590,cze,1994
17410,cze,1995
18220,cze,1996
17660,cze,1997
17540,cze,1998
17470,cze,1999
17760,cze,2000
18780,cze,2001
19160,cze,2002
19580,cze,2003
20510,cze,2004
20780,cze,2005
21840,cze,2006
23710,cze,2007
23560,cze,2008
23350,cze,2009
23180,cze,2010
23250,cze,2011
8405,dnk,1950
8018,dnk,1951
8268,dnk,1952
8783,dnk,1953
9034,dnk,1954
8974,dnk,1955
9126,dnk,1956
9466,dnk,1957
9690,dnk,1958
10550,dnk,1959
11050,dnk,1960
11670,dnk,1961
12230,dnk,1962
12380,dnk,1963
13370,dnk,1964
13910,dnk,1965
14240,dnk,1966
14930,dnk,1967
15670,dnk,1968
16790,dnk,1969
16980,dnk,1970
17270,dnk,1971
17950,dnk,1972
18880,dnk,1973
18030,dnk,1974
17830,dnk,1975
19010,dnk,1976
19350,dnk,1977
19960,dnk,1978
20530,dnk,1979
20150,dnk,1980
19280,dnk,1981
19510,dnk,1982
19680,dnk,1983
20210,dnk,1984
20740,dnk,1985
22370,dnk,1986
22570,dnk,1987
22540,dnk,1988
22850,dnk,1989
23330,dnk,1990
23530,dnk,1991
24210,dnk,1992
23940,dnk,1993
25330,dnk,1994
26300,dnk,1995
27120,dnk,1996
28950,dnk,1997
30290,dnk,1998
30980,dnk,1999
32340,dnk,2000
32130,dnk,2001
32650,dnk,2002
31180,dnk,2003
32250,dnk,2004
31890,dnk,2005
33570,dnk,2006
34940,dnk,2007
35850,dnk,2008
33910,dnk,2009
35810,dnk,2010
35640,dnk,2011
5403,dji,1970
5408,dji,1971
5279,dji,1972
5221,dji,1973
4696,dji,1974
4818,dji,1975
4801,dji,1976
3824,dji,1977
3215,dji,1978
3202,dji,1979
3161,dji,1980
3100,dji,1981
3091,dji,1982
3045,dji,1983
3011,dji,1984
2866,dji,1985
2635,dji,1986
2446,dji,1987
2285,dji,1988
2092,dji,1989
2125,dji,1990
1918,dji,1991
2047,dji,1992
2561,dji,1993
1992,dji,1994
2167,dji,1995
1902,dji,1996
2083,dji,1997
2003,dji,1998
1956,dji,1999
1853,dji,2000
1782,dji,2001
1661,dji,2002
1689,dji,2003
1812,dji,2004
1786,dji,2005
2085,dji,2006
2291,dji,2007
2583,dji,2008
2238,dji,2009
2245,dji,2010
2392,dji,2011
2899,dma,1970
3027,dma,1971
3309,dma,1972
3670,dma,1973
3460,dma,1974
3619,dma,1975
3798,dma,1976
3742,dma,1977
4189,dma,1978
3606,dma,1979
3724,dma,1980
4319,dma,1981
4618,dma,1982
4868,dma,1983
5025,dma,1984
5104,dma,1985
5637,dma,1986
6002,dma,1987
6330,dma,1988
6191,dma,1989
6626,dma,1990
6649,dma,1991
7328,dma,1992
7403,dma,1993
7385,dma,1994
7502,dma,1995
7755,dma,1996
8136,dma,1997
8653,dma,1998
8752,dma,1999
8773,dma,2000
8803,dma,2001
8640,dma,2002
8889,dma,2003
8973,dma,2004
8967,dma,2005
9488,dma,2006
10080,dma,2007
10280,dma,2008
10930,dma,2009
11250,dma,2010
11330,dma,2011
1985,dom,1951
1828,dom,1952
1730,dom,1953
1858,dom,1954
1785,dom,1955
1898,dom,1956
2097,dom,1957
1973,dom,1958
1937,dom,1959
2125,dom,1960
2003,dom,1961
2416,dom,1962
2512,dom,1963
2559,dom,1964
2165,dom,1965
2288,dom,1966
2267,dom,1967
2205,dom,1968
2370,dom,1969
2706,dom,1970
2868,dom,1971
3089,dom,1972
3335,dom,1973
3581,dom,1974
3866,dom,1975
3687,dom,1976
3768,dom,1977
3643,dom,1978
3728,dom,1979
4122,dom,1980
4293,dom,1981
4201,dom,1982
4312,dom,1983
4088,dom,1984
3984,dom,1985
4122,dom,1986
4213,dom,1987
4433,dom,1988
4278,dom,1989
3862,dom,1990
3864,dom,1991
4204,dom,1992
4492,dom,1993
4611,dom,1994
4725,dom,1995
4929,dom,1996
5321,dom,1997
5694,dom,1998
5910,dom,1999
6018,dom,2000
6167,dom,2001
6371,dom,2002
6084,dom,2003
6208,dom,2004
6590,dom,2005
7171,dom,2006
7671,dom,2007
7827,dom,2008
8242,dom,2009
8584,dom,2010
8727,dom,2011
1680,ecu,1951
1810,ecu,1952
1843,ecu,1953
1978,ecu,1954
2003,ecu,1955
2013,ecu,1956
2034,ecu,1957
2024,ecu,1958
2066,ecu,1959
2134,ecu,1960
2166,ecu,1961
2210,ecu,1962
2189,ecu,1963
2287,ecu,1964
2284,ecu,1965
2297,ecu,1966
2393,ecu,1967
2431,ecu,1968
2420,ecu,1969
2533,ecu,1970
2554,ecu,1971
2626,ecu,1972
2945,ecu,1973
3574,ecu,1974
3519,ecu,1975
3800,ecu,1976
4132,ecu,1977
4160,ecu,1978
4463,ecu,1979
4616,ecu,1980
4567,ecu,1981
4492,ecu,1982
4233,ecu,1983
4249,ecu,1984
4239,ecu,1985
3948,ecu,1986
3680,ecu,1987
3804,ecu,1988
3828,ecu,1989
4017,ecu,1990
4032,ecu,1991
4070,ecu,1992
3888,ecu,1993
4016,ecu,1994
4009,ecu,1995
4070,ecu,1996
4118,ecu,1997
4000,ecu,1998
3866,ecu,1999
4125,ecu,2000
4174,ecu,2001
4509,ecu,2002
4722,ecu,2003
5178,ecu,2004
5733,ecu,2005
6047,ecu,2006
6204,ecu,2007
6666,ecu,2008
6261,ecu,2009
6503,ecu,2010
6828,ecu,2011
525.6,egy,1950
533.2,egy,1951
481.8,egy,1952
471.7,egy,1953
489.3,egy,1954
499.5,egy,1955
505.2,egy,1956
514.3,egy,1957
509.5,egy,1958
553,egy,1959
559.5,egy,1960
569.5,egy,1961
587.3,egy,1962
624.7,egy,1963
689.3,egy,1964
699,egy,1965
705.5,egy,1966
714.3,egy,1967
772.1,egy,1968
813.3,egy,1969
905.4,egy,1970
902.7,egy,1971
939.5,egy,1972
927.7,egy,1973
1002,egy,1974
1021,egy,1975
1031,egy,1976
1067,egy,1977
1095,egy,1978
1063,egy,1979
1068,egy,1980
1247,egy,1981
1224,egy,1982
1376,egy,1983
1521,egy,1984
1588,egy,1985
1572,egy,1986
1584,egy,1987
1531,egy,1988
1666,egy,1989
1826,egy,1990
2076,egy,1991
2374,egy,1992
2612,egy,1993
2929,egy,1994
3378,egy,1995
3989,egy,1996
3990,egy,1997
3862,egy,1998
3908,egy,1999
3931,egy,2000
3957,egy,2001
3919,egy,2002
3920,egy,2003
3970,egy,2004
3972,egy,2005
4120,egy,2006
4334,egy,2007
4513,egy,2008
4490,egy,2009
4708,egy,2010
4836,egy,2011
599.5,slv,1950
618.6,slv,1951
638.1,slv,1952
665,slv,1953
686.1,slv,1954
691.8,slv,1955
700,slv,1956
733.7,slv,1957
682.6,slv,1958
668.6,slv,1959
655.3,slv,1960
652.5,slv,1961
697.5,slv,1962
698.1,slv,1963
735.3,slv,1964
764.6,slv,1965
785.1,slv,1966
801.6,slv,1967
777.8,slv,1968
774.8,slv,1969
816.9,slv,1970
803.6,slv,1971
834.8,slv,1972
872.6,slv,1973
841.3,slv,1974
854.4,slv,1975
970,slv,1976
1117,slv,1977
1029,slv,1978
1014,slv,1979
905.1,slv,1980
777.5,slv,1981
721.9,slv,1982
713,slv,1983
722.3,slv,1984
732.8,slv,1985
761.7,slv,1986
738.8,slv,1987
753.4,slv,1988
740.4,slv,1989
706.5,slv,1990
720,slv,1991
747.2,slv,1992
798.1,slv,1993
842.8,slv,1994
905.6,slv,1995
917.8,slv,1996
949.9,slv,1997
975.5,slv,1998
992.2,slv,1999
994.4,slv,2000
1018,slv,2001
1033,slv,2002
1039,slv,2003
1042,slv,2004
1070,slv,2005
1101,slv,2006
1133,slv,2007
1131,slv,2008
1103,slv,2009
1108,slv,2010
1117,slv,2011
285,gnq,1960
288.7,gnq,1961
294.5,gnq,1962
381.7,gnq,1963
363.6,gnq,1964
327.3,gnq,1965
369.9,gnq,1966
392.2,gnq,1967
434,gnq,1968
446.5,gnq,1969
353.5,gnq,1970
383.4,gnq,1971
410.3,gnq,1972
462.2,gnq,1973
494.4,gnq,1974
586,gnq,1975
630.6,gnq,1976
702.2,gnq,1977
644.5,gnq,1978
621.1,gnq,1979
624.2,gnq,1980
615.4,gnq,1981
566.5,gnq,1982
613.5,gnq,1983
582.8,gnq,1984
472.1,gnq,1985
392.6,gnq,1986
325.4,gnq,1987
364.1,gnq,1988
398.3,gnq,1989
301.4,gnq,1990
278.3,gnq,1991
321,gnq,1992
336.1,gnq,1993
258.4,gnq,1994
469.5,gnq,1995
753,gnq,1996
1571,gnq,1997
1263,gnq,1998
2029,gnq,1999
3219,gnq,2000
4293,gnq,2001
7580,gnq,2002
6893,gnq,2003
10620,gnq,2004
14390,gnq,2005
12560,gnq,2006
12380,gnq,2007
15070,gnq,2008
8161,gnq,2009
7251,gnq,2010
9176,gnq,2011
10430,est,1990
11490,est,1991
8635,est,1992
8371,est,1993
8240,est,1994
9153,est,1995
8285,est,1996
9315,est,1997
9913,est,1998
10370,est,1999
11340,est,2000
12040,est,2001
12880,est,2002
13720,est,2003
14750,est,2004
15830,est,2005
17620,est,2006
19890,est,2007
19910,est,2008
17860,est,2009
18760,est,2010
20100,est,2011
357.4,eth,1950
401.6,eth,1951
411.6,eth,1952
431.7,eth,1953
426.8,eth,1954
428.6,eth,1955
441.7,eth,1956
431,eth,1957
427,eth,1958
445.5,eth,1959
458.1,eth,1960
467.9,eth,1961
474.3,eth,1962
480,eth,1963
504.9,eth,1964
529.4,eth,1965
535.2,eth,1966
528.9,eth,1967
541.3,eth,1968
572,eth,1969
556.7,eth,1970
563.8,eth,1971
577.8,eth,1972
581.2,eth,1973
577.1,eth,1974
577.1,eth,1975
589.8,eth,1976
588.3,eth,1977
588.2,eth,1978
596.2,eth,1979
620.8,eth,1980
673.5,eth,1981
714,eth,1982
800.8,eth,1983
787.3,eth,1984
786.9,eth,1985
763.2,eth,1986
617,eth,1987
699.9,eth,1988
663.4,eth,1989
631.9,eth,1990
561.9,eth,1991
480.4,eth,1992
498,eth,1993
446.6,eth,1994
476.9,eth,1995
472.3,eth,1996
504.7,eth,1997
447.6,eth,1998
445.2,eth,1999
434.7,eth,2000
437.6,eth,2001
404.2,eth,2002
382.2,eth,2003
426.6,eth,2004
490.4,eth,2005
536.7,eth,2006
612.2,eth,2007
646.7,eth,2008
713.5,eth,2009
755.1,eth,2010
782.7,eth,2011
2355,fji,1960
2339,fji,1961
2293,fji,1962
2661,fji,1963
2964,fji,1964
2286,fji,1965
2328,fji,1966
2428,fji,1967
2646,fji,1968
2730,fji,1969
2951,fji,1970
3089,fji,1971
3269,fji,1972
3607,fji,1973
3866,fji,1974
4154,fji,1975
4107,fji,1976
4272,fji,1977
4311,fji,1978
4796,fji,1979
4700,fji,1980
4272,fji,1981
4160,fji,1982
4033,fji,1983
4192,fji,1984
4247,fji,1985
4265,fji,1986
4288,fji,1987
4385,fji,1988
4712,fji,1989
5091,fji,1990
4916,fji,1991
5060,fji,1992
5076,fji,1993
5092,fji,1994
5269,fji,1995
5483,fji,1996
5453,fji,1997
5067,fji,1998
4860,fji,1999
5082,fji,2000
4805,fji,2001
4733,fji,2002
4713,fji,2003
4564,fji,2004
4653,fji,2005
4729,fji,2006
4635,fji,2007
4600,fji,2008
4543,fji,2009
4417,fji,2010
4645,fji,2011
5216,fin,1950
6141,fin,1951
6144,fin,1952
5850,fin,1953
6475,fin,1954
7021,fin,1955
7070,fin,1956
6963,fin,1957
6901,fin,1958
7369,fin,1959
8069,fin,1960
8830,fin,1961
8925,fin,1962
9063,fin,1963
9471,fin,1964
10080,fin,1965
10310,fin,1966
10480,fin,1967
10870,fin,1968
12050,fin,1969
13100,fin,1970
13260,fin,1971
14050,fin,1972
15030,fin,1973
15400,fin,1974
15260,fin,1975
15230,fin,1976
15040,fin,1977
15360,fin,1978
16610,fin,1979
17220,fin,1980
17130,fin,1981
17320,fin,1982
17440,fin,1983
17810,fin,1984
17910,fin,1985
18600,fin,1986
19420,fin,1987
20980,fin,1988
22300,fin,1989
22150,fin,1990
20050,fin,1991
19150,fin,1992
18810,fin,1993
19900,fin,1994
21680,fin,1995
21840,fin,1996
24030,fin,1997
26240,fin,1998
27390,fin,1999
29030,fin,2000
29220,fin,2001
29380,fin,2002
28590,fin,2003
29940,fin,2004
29930,fin,2005
30990,fin,2006
33530,fin,2007
34490,fin,2008
32010,fin,2009
32880,fin,2010
33750,fin,2011
6290,fra,1950
6539,fra,1951
6710,fra,1952
6974,fra,1953
7297,fra,1954
7636,fra,1955
7944,fra,1956
8305,fra,1957
8466,fra,1958
8658,fra,1959
9274,fra,1960
9622,fra,1961
10050,fra,1962
10540,fra,1963
11130,fra,1964
11560,fra,1965
12060,fra,1966
12570,fra,1967
13010,fra,1968
13830,fra,1969
14510,fra,1970
15260,fra,1971
16000,fra,1972
17100,fra,1973
17420,fra,1974
17340,fra,1975
18080,fra,1976
18670,fra,1977
19550,fra,1978
20210,fra,1979
20260,fra,1980
19530,fra,1981
19420,fra,1982
19130,fra,1983
18780,fra,1984
18570,fra,1985
19360,fra,1986
19790,fra,1987
20810,fra,1988
21610,fra,1989
22160,fra,1990
22270,fra,1991
22550,fra,1992
22310,fra,1993
22810,fra,1994
23260,fra,1995
23510,fra,1996
24810,fra,1997
26410,fra,1998
27420,fra,1999
28770,fra,2000
29660,fra,2001
29980,fra,2002
28380,fra,2003
28760,fra,2004
29040,fra,2005
29750,fra,2006
31220,fra,2007
31300,fra,2008
30490,fra,2009
31240,fra,2010
31440,fra,2011
2609,gab,1960
2767,gab,1961
3083,gab,1962
3672,gab,1963
4007,gab,1964
4468,gab,1965
3988,gab,1966
4487,gab,1967
4471,gab,1968
4699,gab,1969
5352,gab,1970
5875,gab,1971
5600,gab,1972
6259,gab,1973
8166,gab,1974
8056,gab,1975
9586,gab,1976
9049,gab,1977
9832,gab,1978
10560,gab,1979
11880,gab,1980
11750,gab,1981
10470,gab,1982
11220,gab,1983
10710,gab,1984
9580,gab,1985
7486,gab,1986
6693,gab,1987
6120,gab,1988
8014,gab,1989
7757,gab,1990
8095,gab,1991
7480,gab,1992
7199,gab,1993
7519,gab,1994
7507,gab,1995
8131,gab,1996
6633,gab,1997
5609,gab,1998
6077,gab,1999
7354,gab,2000
6796,gab,2001
6575,gab,2002
7061,gab,2003
7879,gab,2004
10560,gab,2005
10480,gab,2006
10440,gab,2007
12310,gab,2008
11110,gab,2009
13640,gab,2010
12400,gab,2011
1192,gmb,1960
1070,gmb,1961
1055,gmb,1962
1050,gmb,1963
1153,gmb,1964
1234,gmb,1965
1221,gmb,1966
1198,gmb,1967
1183,gmb,1968
1152,gmb,1969
1267,gmb,1970
1230,gmb,1971
1189,gmb,1972
1206,gmb,1973
1251,gmb,1974
1288,gmb,1975
1241,gmb,1976
1224,gmb,1977
1245,gmb,1978
1167,gmb,1979
1128,gmb,1980
1280,gmb,1981
1318,gmb,1982
1225,gmb,1983
1208,gmb,1984
1193,gmb,1985
1162,gmb,1986
1146,gmb,1987
1152,gmb,1988
1141,gmb,1989
1135,gmb,1990
1125,gmb,1991
1127,gmb,1992
1130,gmb,1993
1118,gmb,1994
1092,gmb,1995
1105,gmb,1996
1084,gmb,1997
1091,gmb,1998
1132,gmb,1999
1169,gmb,2000
1190,gmb,2001
1140,gmb,2002
1126,gmb,2003
1244,gmb,2004
1189,gmb,2005
1176,gmb,2006
1198,gmb,2007
1302,gmb,2008
1302,gmb,2009
1318,gmb,2010
1236,gmb,2011
9462,geo,1990
8092,geo,1991
3727,geo,1992
2199,geo,1993
2055,geo,1994
2229,geo,1995
2464,geo,1996
2689,geo,1997
2641,geo,1998
2651,geo,1999
2637,geo,2000
2770,geo,2001
2974,geo,2002
3317,geo,2003
3612,geo,2004
3990,geo,2005
4457,geo,2006
5067,geo,2007
5343,geo,2008
5372,geo,2009
5531,geo,2010
5839,geo,2011
4093,deu,1950
4473,deu,1951
4916,deu,1952
5342,deu,1953
5753,deu,1954
6487,deu,1955
6951,deu,1956
7311,deu,1957
7586,deu,1958
8165,deu,1959
8879,deu,1960
9193,deu,1961
9494,deu,1962
9618,deu,1963
10250,deu,1964
10680,deu,1965
10910,deu,1966
10790,deu,1967
11340,deu,1968
12170,deu,1969
12940,deu,1970
13420,deu,1971
14080,deu,1972
14790,deu,1973
14830,deu,1974
14930,deu,1975
15690,deu,1976
16270,deu,1977
16960,deu,1978
17630,deu,1979
17640,deu,1980
17100,deu,1981
16810,deu,1982
16930,deu,1983
17060,deu,1984
17180,deu,1985
18350,deu,1986
18990,deu,1987
19920,deu,1988
20820,deu,1989
22190,deu,1990
23390,deu,1991
24240,deu,1992
24260,deu,1993
25140,deu,1994
25960,deu,1995
26190,deu,1996
27100,deu,1997
28180,deu,1998
29180,deu,1999
29460,deu,2000
29790,deu,2001
29740,deu,2002
29740,deu,2003
30190,deu,2004
30380,deu,2005
31500,deu,2006
32960,deu,2007
33470,deu,2008
32050,deu,2009
33750,deu,2010
34520,deu,2011
1839,gha,1955
1790,gha,1956
1708,gha,1957
1822,gha,1958
2016,gha,1959
2108,gha,1960
1975,gha,1961
1919,gha,1962
2014,gha,1963
2076,gha,1964
1925,gha,1965
1853,gha,1966
1752,gha,1967
1766,gha,1968
1861,gha,1969
2115,gha,1970
2076,gha,1971
