geo,year,child_mortality_rate_per1000
cri,1982,22.9
cri,1983,22.8
cri,1984,22.4
cri,1985,21.6
cri,1986,20.5
cri,1987,19.3
cri,1988,18.3
cri,1989,17.5
cri,1990,16.9
cri,1991,16.5
cri,1992,16.1
cri,1993,15.8
cri,1994,15.5
cri,1995,15.2
cri,1996,15
cri,1997,14.8
cri,1998,14.4
cri,1999,13.8
cri,2000,13
cri,2001,12.2
cri,2002,11.6
cri,2003,11
cri,2004,10.7
cri,2005,10.4
cri,2006,10.3
cri,2007,10.3
cri,2008,10.3
cri,2009,10.2
cri,2010,10.2
cri,2011,10.1
cri,2012,10.1
cri,2013,10
cri,2014,9.9
cri,2015,9.7
cri,2016,10.94593386
cri,2017,10.70162362
cri,2018,10.42911089
cri,2019,10.12848065
cri,2020,9.801752822
cri,2021,9.457448192
cri,2022,9.109284663
cri,2023,8.766719737
cri,2024,8.435167511
cri,2025,8.117107188
cri,2026,7.811365165
cri,2027,7.515071644
cri,2028,7.225487025
cri,2029,6.945090507
cri,2030,6.67539384
cri,2031,6.418648374
cri,2032,6.176975258
cri,2033,5.949146644
cri,2034,5.736359629
cri,2035,5.536592515
cri,2036,5.347910401
cri,2037,5.168465188
cri,2038,4.994244225
cri,2039,4.825889463
cri,2040,4.661813201
cri,2041,4.570719462
cri,2042,4.482540722
cri,2043,4.397276983
cri,2044,4.315656992
cri,2045,4.237680751
cri,2046,4.16334826
cri,2047,4.092659518
cri,2048,4.024157026
cri,2049,3.957840784
cri,2050,3.893710792
cri,2051,3.830309549
cri,2052,3.767637057
cri,2053,3.704964564
cri,2054,3.642292071
cri,2055,3.580348329
cri,2056,3.519862086
cri,2057,3.461562093
cri,2058,3.405448349
cri,2059,3.351520856
cri,2060,3.300508362
cri,2061,3.252410867
cri,2062,3.205770873
cri,2063,3.161317128
cri,2064,3.116863383
cri,2065,3.073138388
cri,2066,3.028684644
cri,2067,2.984230899
cri,2068,2.939048404
cri,2069,2.893865909
cri,2070,2.847954665
cri,2071,2.80277217
cri,2072,2.759047175
cri,2073,2.71605093
cri,2074,2.675240935
cri,2075,2.63588844
cri,2076,2.597993444
cri,2077,2.560827199
cri,2078,2.524389703
cri,2079,2.488680957
cri,2080,2.452972211
cri,2081,2.417992215
cri,2082,2.383740969
cri,2083,2.350947223
cri,2084,2.319610977
cri,2085,2.289003481
cri,2086,2.258395984
cri,2087,2.229245988
cri,2088,2.200095991
cri,2089,2.170217245
cri,2090,2.141067248
cri,2091,2.111917251
cri,2092,2.082038505
cri,2093,2.052159759
cri,2094,2.022281012
cri,2095,1.991673516
cri,2096,1.961794769
cri,2097,1.931187273
cri,2098,1.900579776
cri,2099,1.86997228
civ,1800,427.86
civ,1801,427.86
civ,1802,427.86
civ,1803,427.86
civ,1804,427.86
civ,1805,427.86
civ,1806,427.86
civ,1807,427.86
civ,1808,427.86
civ,1809,427.86
civ,1810,427.86
civ,1811,427.86
civ,1812,427.86
civ,1813,427.86
civ,1814,427.86
civ,1815,427.86
civ,1816,427.86
civ,1817,427.86
civ,1818,427.86
civ,1819,427.86
civ,1820,427.86
civ,1821,427.86
civ,1822,427.86
civ,1823,427.86
civ,1824,427.86
civ,1825,427.86
civ,1826,427.86
civ,1827,427.86
civ,1828,427.86
civ,1829,427.86
civ,1830,427.86
civ,1831,427.86
civ,1832,427.86
civ,1833,427.86
civ,1834,427.86
civ,1835,427.86
civ,1836,427.86
civ,1837,427.86
civ,1838,427.86
civ,1839,427.86
civ,1840,427.86
civ,1841,427.86
civ,1842,427.86
civ,1843,427.86
civ,1844,427.86
civ,1845,427.86
civ,1846,427.86
civ,1847,427.86
civ,1848,427.86
civ,1849,427.86
civ,1850,427.86
civ,1851,427.86
civ,1852,427.86
civ,1853,427.86
civ,1854,427.86
civ,1855,427.86
civ,1856,427.86
civ,1857,427.86
civ,1858,427.86
civ,1859,427.86
civ,1860,427.86
civ,1861,427.86
civ,1862,427.86
civ,1863,427.86
civ,1864,427.86
civ,1865,427.86
civ,1866,427.86
civ,1867,427.86
civ,1868,427.86
civ,1869,427.86
civ,1870,427.86
civ,1871,427.86
civ,1872,427.86
civ,1873,427.86
civ,1874,427.86
civ,1875,427.86
civ,1876,427.86
civ,1877,427.86
civ,1878,427.86
civ,1879,427.86
civ,1880,427.86
civ,1881,427.86
civ,1882,427.86
civ,1883,427.86
civ,1884,427.86
civ,1885,427.86
civ,1886,427.86
civ,1887,427.86
civ,1888,427.86
civ,1889,427.86
civ,1890,427.86
civ,1891,427.86
civ,1892,427.86
civ,1893,427.86
civ,1894,427.84
civ,1895,427.81
civ,1896,427.74
civ,1897,427.63
civ,1898,427.47
civ,1899,427.23
civ,1900,426.93
civ,1901,426.56
civ,1902,426.13
civ,1903,425.62
civ,1904,425.06
civ,1905,424.42
civ,1906,423.72
civ,1907,422.95
civ,1908,422.11
civ,1909,421.22
civ,1910,420.28
civ,1911,419.31
civ,1912,418.32
civ,1913,417.31
civ,1914,416.31
civ,1915,415.31
civ,1916,414.2354124
civ,1917,413.1711366
civ,1918,412.0971773
civ,1919,411.0335266
civ,1920,409.9701878
civ,1921,408.8971701
civ,1922,407.8344563
civ,1923,406.7620669
civ,1924,405.6999783
civ,1925,404.6382015
civ,1926,403.5667537
civ,1927,402.505602
civ,1928,401.4347825
civ,1929,400.374256
civ,1930,399.3140412
civ,1931,398.2441633
civ,1932,397.1845737
civ,1933,396.115324
civ,1934,395.0563596
civ,1935,393.9977069
civ,1936,392.9293988
civ,1937,391.8713713
civ,1938,390.8036915
civ,1939,389.7462891
civ,1940,388.6891986
civ,1941,387.6224603
civ,1942,386.5659949
civ,1943,385.4998849
civ,1944,384.4440446
civ,1945,383.3885162
civ,1946,382.3233478
civ,1947,378.6613547
civ,1948,375.034428
civ,1949,371.4422319
civ,1950,367.8844339
civ,1951,364.3607048
civ,1952,360.8707183
civ,1953,357.4141515
civ,1954,353.9906843
civ,1955,350.6
civ,1956,342.4
civ,1957,334.4
civ,1958,326.3
civ,1959,318.5
civ,1960,310.6
civ,1961,302.9
civ,1962,295.4
civ,1963,288.1
civ,1964,280.9
civ,1965,274
civ,1966,267.3
civ,1967,260.6
civ,1968,253.9
civ,1969,247.3
civ,1970,240.6
civ,1971,233.6
civ,1972,225.9
civ,1973,217.6
civ,1974,209.1
civ,1975,200.3
civ,1976,191.8
civ,1977,184
civ,1978,177
civ,1979,171
civ,1980,166.1
civ,1981,162.2
civ,1982,158.9
civ,1983,156.3
civ,1984,154.3
civ,1985,152.7
civ,1986,151.7
civ,1987,151
civ,1988,150.5
civ,1989,150.2
civ,1990,150
civ,1991,150
civ,1992,149.8
civ,1993,149.6
civ,1994,149.3
civ,1995,148.9
civ,1996,148.3
civ,1997,147.3
civ,1998,146
civ,1999,144.3
civ,2000,142.3
civ,2001,139.8
civ,2002,137.2
civ,2003,134.4
civ,2004,131.3
civ,2005,128
civ,2006,124.7
civ,2007,121.3
civ,2008,116.9
civ,2009,113.5
civ,2010,110.1
civ,2011,107.2
civ,2012,104.2
civ,2013,100.7
civ,2014,97.2
civ,2015,94.4
civ,2016,94.70481095
civ,2017,91.80020428
civ,2018,88.97488572
civ,2019,86.24248474
civ,2020,83.62251365
civ,2021,81.13338396
civ,2022,78.77557527
civ,2023,76.54560535
civ,2024,74.43605734
civ,2025,72.43560703
civ,2026,70.53003508
civ,2027,68.69437828
civ,2028,66.90675651
civ,2029,65.14835232
civ,2030,63.4024109
civ,2031,61.65716113
civ,2032,59.91359619
civ,2033,58.17465477
civ,2034,56.43838865
civ,2035,54.7067515
civ,2036,52.9836289
civ,2037,51.27967483
civ,2038,49.60160867
civ,2039,47.95514433
civ,2040,46.346929
civ,2041,44.84488705
civ,2042,43.3805169
civ,2043,41.94705693
civ,2044,40.53871149
civ,2045,39.14002549
civ,2046,37.73361194
civ,2047,36.30884546
civ,2048,34.86282823
civ,2049,33.39942402
civ,2050,31.93022415
civ,2051,30.4726156
civ,2052,29.04688318
civ,2053,27.67137982
civ,2054,26.35673089
civ,2055,25.1077661
civ,2056,23.92448547
civ,2057,22.79626361
civ,2058,21.71537298
civ,2059,20.68181357
civ,2060,19.69075567
civ,2061,18.74026739
civ,2062,17.83131467
civ,2063,16.96486347
civ,2064,16.14284566
civ,2065,15.3710569
civ,2066,14.65819069
civ,2067,14.0081108
civ,2068,13.41985129
civ,2069,12.89148026
civ,2070,12.41720206
civ,2071,11.99025509
civ,2072,11.59904803
civ,2073,11.23585332
civ,2074,10.89294342
civ,2075,10.56645456
civ,2076,10.25445485
civ,2077,9.959842123
civ,2078,9.683582318
civ,2079,9.42374355
civ,2080,9.179359877
civ,2081,8.949465354
civ,2082,8.733094038
civ,2083,8.53024593
civ,2084,8.338989142
civ,2085,8.157391788
civ,2086,7.985453867
civ,2087,7.821243494
civ,2088,7.666692554
civ,2089,7.519869161
civ,2090,7.380773316
civ,2091,7.252302847
civ,2092,7.133491812
civ,2093,7.026272098
civ,2094,6.930643704
civ,2095,6.84660663
civ,2096,6.775126821
civ,2097,6.715238331
civ,2098,6.66887305
civ,2099,6.634099088
hrv,1800,366.84
hrv,1801,366.84
hrv,1802,366.84
hrv,1803,366.84
hrv,1804,366.84
hrv,1805,366.84
hrv,1806,366.84
hrv,1807,366.84
hrv,1808,366.84
hrv,1809,366.84
hrv,1810,366.84
hrv,1811,366.84
hrv,1812,366.84
hrv,1813,366.84
hrv,1814,366.84
hrv,1815,366.84
hrv,1816,366.84
hrv,1817,366.84
hrv,1818,366.84
hrv,1819,366.84
hrv,1820,366.84
hrv,1821,366.84
hrv,1822,366.84
hrv,1823,366.84
hrv,1824,366.84
hrv,1825,366.84
hrv,1826,366.84
hrv,1827,366.84
hrv,1828,366.84
hrv,1829,366.84
hrv,1830,366.84
hrv,1831,366.84
hrv,1832,366.84
hrv,1833,366.84
hrv,1834,366.84
hrv,1835,366.84
hrv,1836,366.84
hrv,1837,366.84
hrv,1838,366.84
hrv,1839,366.84
hrv,1840,366.84
hrv,1841,366.84
hrv,1842,366.84
hrv,1843,366.84
hrv,1844,366.84
hrv,1845,366.84
hrv,1846,366.84
hrv,1847,366.84
hrv,1848,366.84
hrv,1849,366.84
hrv,1850,366.84
hrv,1851,366.84
hrv,1852,366.84
hrv,1853,366.84
hrv,1854,366.84
hrv,1855,366.84
hrv,1856,366.84
hrv,1857,366.84
hrv,1858,366.84
hrv,1859,366.84
hrv,1860,366.84
hrv,1861,366.84
hrv,1862,366.84
hrv,1863,366.84
hrv,1864,366.84
hrv,1865,366.84
hrv,1866,366.84
hrv,1867,366.84
hrv,1868,366.84
hrv,1869,366.84
hrv,1870,366.84
hrv,1871,366.84
hrv,1872,366.84
hrv,1873,366.84
hrv,1874,366.84
hrv,1875,366.84
hrv,1876,366.84
hrv,1877,366.84
hrv,1878,366.84
hrv,1879,366.84
hrv,1880,366.84
hrv,1881,366.84
hrv,1882,366.84
hrv,1883,366.84
hrv,1884,366.84
hrv,1885,366.84
hrv,1886,366.84
hrv,1887,366.84
hrv,1888,366.84
hrv,1889,366.84
hrv,1890,366.84
hrv,1891,366.84
hrv,1892,366.84
hrv,1893,366.84
hrv,1894,366.83
hrv,1895,366.8
hrv,1896,366.74
hrv,1897,366.65
hrv,1898,366.51
hrv,1899,366.3
hrv,1900,366.05
hrv,1901,365.73
hrv,1902,365.36
hrv,1903,364.93
hrv,1904,364.44
hrv,1905,363.89
hrv,1906,363.29
hrv,1907,362.63
hrv,1908,361.91
hrv,1909,361.15
hrv,1910,360.35
hrv,1911,359.51
hrv,1912,358.66
hrv,1913,357.8
hrv,1914,356.94
hrv,1915,356.08
hrv,1916,355.22
hrv,1917,354.36
hrv,1918,353.5
hrv,1919,352.64
hrv,1920,351.78
hrv,1921,341.93
hrv,1922,332.29
hrv,1923,322.81
hrv,1924,313.49
hrv,1925,304.34
hrv,1926,295.37
hrv,1927,286.57
hrv,1928,277.91
hrv,1929,269.41
hrv,1930,260.1
hrv,1931,251.9
hrv,1932,243.87
hrv,1933,235.98
hrv,1934,228.22
hrv,1935,220.58
hrv,1936,213.08
hrv,1937,205.74
hrv,1938,198.52
hrv,1939,191.43
hrv,1940,184.46
hrv,1941,177.1286351
hrv,1942,170.0106268
hrv,1943,163.0450801
hrv,1944,156.2211998
hrv,1945,149.5480413
hrv,1946,143.0148589
hrv,1947,136.6601364
hrv,1948,130.4533519
hrv,1949,124.3838342
hrv,1950,117.7974165
hrv,1951,114.9328251
hrv,1952,112.1371625
hrv,1953,109.4087843
hrv,1954,106.7460852
hrv,1955,104.147498
hrv,1956,101.6114925
hrv,1957,99.13657481
hrv,1958,96.72128642
hrv,1959,94.3642034
hrv,1960,92.06393557
hrv,1961,84.60813897
hrv,1962,77.7556152
hrv,1963,71.45759226
hrv,1964,65.66923804
hrv,1965,60.34934229
hrv,1966,55.46002424
hrv,1967,50.9664638
hrv,1968,46.83665446
hrv,1969,43.04117614
hrv,1970,39.55298626
hrv,1971,37.43172618
hrv,1972,35.42397414
hrv,1973,33.52366887
hrv,1974,31.72507214
hrv,1975,30.0227516
hrv,1976,28.41156448
hrv,1977,26.88664223
hrv,1978,25.44337586
hrv,1979,24.07740216
hrv,1980,22.78459062
hrv,1981,21.9
hrv,1982,21
hrv,1983,20
hrv,1984,19.1
hrv,1985,18
hrv,1986,17
hrv,1987,15.8
hrv,1988,14.8
hrv,1989,13.7
hrv,1990,12.9
hrv,1991,12.1
hrv,1992,11.4
hrv,1993,10.9
hrv,1994,10.4
hrv,1995,10
hrv,1996,9.6
hrv,1997,9.3
hrv,1998,8.9
hrv,1999,8.6
hrv,2000,8.3
hrv,2001,8
hrv,2002,7.7
hrv,2003,7.4
hrv,2004,7.1
hrv,2005,6.8
hrv,2006,6.5
hrv,2007,6.2
hrv,2008,5.9
hrv,2009,5.6
hrv,2010,5.4
hrv,2011,5.1
hrv,2012,4.9
hrv,2013,4.7
hrv,2014,4.5
hrv,2015,4.3
hrv,2016,4.332351728
hrv,2017,4.214738465
hrv,2018,4.116151684
hrv,2019,4.029587045
hrv,2020,3.951042156
hrv,2021,3.876517015
hrv,2022,3.806009828
hrv,2023,3.737521192
hrv,2024,3.670051558
hrv,2025,3.602601972
hrv,2026,3.534174079
hrv,2027,3.466764739
hrv,2028,3.401371556
hrv,2029,3.337993635
hrv,2030,3.276630076
hrv,2031,3.217279982
hrv,2032,3.158944999
hrv,2033,3.101624678
hrv,2034,3.046315727
hrv,2035,2.99301725
hrv,2036,2.941728348
hrv,2037,2.892448123
hrv,2038,2.845175678
hrv,2039,2.800906525
hrv,2040,2.758643057
hrv,2041,2.71879267
hrv,2042,2.680934802
hrv,2043,2.643076934
hrv,2044,2.607211585
hrv,2045,2.572342496
hrv,2046,2.538469667
hrv,2047,2.506589358
hrv,2048,2.475705307
hrv,2049,2.446813777
hrv,2050,2.418918506
hrv,2051,2.392019494
hrv,2052,2.365120483
hrv,2053,2.338221471
hrv,2054,2.31132246
hrv,2055,2.285419708
hrv,2056,2.258520697
hrv,2057,2.232617945
hrv,2058,2.206715194
hrv,2059,2.180812442
hrv,2060,2.15590595
hrv,2061,2.131995717
hrv,2062,2.108085485
hrv,2063,2.084175253
hrv,2064,2.06026502
hrv,2065,2.037351048
hrv,2066,2.015433335
hrv,2067,1.993515622
hrv,2068,1.971597909
hrv,2069,1.951672715
hrv,2070,1.930751262
hrv,2071,1.910826068
hrv,2072,1.890900875
hrv,2073,1.871971941
hrv,2074,1.852046747
hrv,2075,1.832121553
hrv,2076,1.81219636
hrv,2077,1.792271166
hrv,2078,1.773342232
hrv,2079,1.754413298
hrv,2080,1.735484364
hrv,2081,1.71854795
hrv,2082,1.701611535
hrv,2083,1.68567138
hrv,2084,1.670727485
hrv,2085,1.65578359
hrv,2086,1.639843435
hrv,2087,1.62489954
hrv,2088,1.608959385
hrv,2089,1.59401549
hrv,2090,1.579071594
hrv,2091,1.565123959
hrv,2092,1.553168843
hrv,2093,1.544202506
hrv,2094,1.538224948
hrv,2095,1.535236168
hrv,2096,1.535236168
hrv,2097,1.538224948
hrv,2098,1.546195025
hrv,2099,1.556157622
cub,1800,414.89
cub,1801,413.61
cub,1802,411.06
cub,1803,409.79
cub,1804,408.51
cub,1805,405.96
cub,1806,404.69
cub,1807,402.19
cub,1808,400.95
cub,1809,398.45
cub,1810,397.2
cub,1811,394.71
cub,1812,393.46
cub,1813,390.99
cub,1814,389.77
cub,1815,388.54
cub,1816,387.32
cub,1817,386.1
cub,1818,384.88
cub,1819,383.66
cub,1820,379.99
cub,1821,375.2
cub,1822,371.61
cub,1823,366.84
cub,1824,363.32
cub,1825,365.67
cub,1826,366.84
cub,1827,369.21
cub,1828,370.41
cub,1829,372.81
cub,1830,371.61
cub,1831,369.21
cub,1832,368.01
cub,1833,365.67
cub,1834,364.49
cub,1835,363.32
cub,1836,363.32
cub,1837,362.15
cub,1838,362.15
cub,1839,360.97
cub,1840,362.15
cub,1841,363.32
cub,1842,365.67
cub,1843,366.84
cub,1844,368.01
cub,1845,368.01
cub,1846,366.84
cub,1847,366.84
cub,1848,365.67
cub,1849,365.67
cub,1850,364.49
cub,1851,364.49
cub,1852,363.32
cub,1853,363.32
cub,1854,362.15
cub,1855,362.15
cub,1856,362.15
cub,1857,360.97
cub,1858,360.97
cub,1859,360.97
cub,1860,365.67
cub,1861,369.21
cub,1862,374
cub,1863,377.6
cub,1864,382.44
cub,1865,394.71
cub,1866,408.51
cub,1867,421.34
cub,1868,435.79
cub,1869,449.24
cub,1870,447.88
cub,1871,447.88
cub,1872,446.51
cub,1873,446.51
cub,1874,445.15
cub,1875,429.16
cub,1876,413.61
cub,1877,399.7
cub,1878,384.88
cub,1879,370.41
cub,1880,358.63
cub,1881,345.92
cub,1882,334.6
cub,1883,322.4
cub,1884,311.52
cub,1885,306.18
cub,1886,299.8
cub,1887,294.56
cub,1888,288.3
cub,1889,283.16
cub,1890,327.93
cub,1891,375.2
cub,1892,427.86
cub,1893,484.25
cub,1894,548.43
cub,1895,561.5
cub,1896,574.88
cub,1897,588.53
cub,1898,603.67
cub,1899,621.05
cub,1900,402.57
cub,1901,399.73
cub,1902,396.84
cub,1903,393.89
cub,1904,390.88
cub,1905,386.64
cub,1906,383.58
cub,1907,380.46
cub,1908,377.3
cub,1909,374.1
cub,1910,370.91
cub,1911,367.71
cub,1912,364.49
cub,1913,360.11
cub,1914,356.94
cub,1915,353.8
cub,1916,350.67
cub,1917,347.56
cub,1918,344.45
cub,1919,340.27
cub,1920,337.23
cub,1921,333.1
cub,1922,330.09
cub,1923,309.5148947
cub,1924,290.2222729
cub,1925,272.132195
cub,1926,255.1697042
cub,1927,239.2645162
cub,1928,224.3507272
cub,1929,210.3665416
cub,1930,197.2540155
cub,1931,184.9588168
cub,1932,173.43
cub,1933,209.1
cub,1934,149.27
cub,1935,199.73
cub,1936,160.37
cub,1937,125.89
cub,1938,118.9
cub,1939,114.5118324
cub,1940,110.2856162
cub,1941,106.2153743
cub,1942,102.2953502
cub,1943,98.52
cub,1944,78.12
cub,1945,95.24
cub,1946,52.53
cub,1947,53.96
cub,1948,49.67
cub,1949,48.26
cub,1950,44.11
cub,1951,49.67
cub,1952,48.26
cub,1953,48.26
cub,1954,41.39
cub,1955,45.49
cub,1956,42.74
cub,1957,46.87
cub,1958,47.57450064
cub,1959,48.28959059
cub,1960,49.01542902
cub,1961,49.7521775
cub,1962,50.5
cub,1963,47.3
cub,1964,45.9
cub,1965,45
cub,1966,44.7
cub,1967,45
cub,1968,45.3
cub,1969,44.8
cub,1970,43.1
cub,1971,39.9
cub,1972,35.9
cub,1973,32.4
cub,1974,30.4
cub,1975,29.1
cub,1976,27.3
cub,1977,24.7
cub,1978,22.3
cub,1979,20.8
cub,1980,20.1
cub,1981,19.9
cub,1982,19.7
cub,1983,19.6
cub,1984,19.1
cub,1985,18.4
cub,1986,17.4
cub,1987,16.4
cub,1988,15.2
cub,1989,14.2
cub,1990,13.3
cub,1991,12.4
cub,1992,11.7
cub,1993,11.2
cub,1994,10.9
cub,1995,10.8
cub,1996,10.5
cub,1997,10
cub,1998,9.4
cub,1999,8.9
cub,2000,8.4
cub,2001,8
cub,2002,7.7
cub,2003,7.4
cub,2004,7.1
cub,2005,6.8
cub,2006,6.5
cub,2007,6.4
cub,2008,6.3
cub,2009,6.4
cub,2010,6.6
cub,2011,6.6
cub,2012,6.4
cub,2013,6.1
cub,2014,5.8
cub,2015,5.6
cub,2016,6.275700689
cub,2017,6.066280369
cub,2018,5.8656282
cub,2019,5.676570008
cub,2020,5.500894668
cub,2021,5.336475507
cub,2022,5.17930197
cub,2023,5.02544795
cub,2024,4.872976782
cub,2025,4.722835686
cub,2026,4.575008829
cub,2027,4.432290365
cub,2028,4.294616958
cub,2029,4.161925271
cub,2030,4.035993626
cub,2031,3.916727017
cub,2032,3.804030438
cub,2033,3.695998896
cub,2034,3.594368487
cub,2035,3.49636089
cub,2036,3.402817762
cub,2037,3.312791884
cub,2038,3.22535715
cub,2039,3.139608564
cub,2040,3.057266389
cub,2041,2.996503003
cub,2042,2.938343762
cub,2043,2.884524762
cub,2044,2.833309908
cub,2045,2.784699199
cub,2046,2.736956538
cub,2047,2.690081925
cub,2048,2.642339264
cub,2049,2.594596604
cub,2050,2.545985894
cub,2051,2.498243234
cub,2052,2.450500573
cub,2053,2.404494009
cub,2054,2.359355493
cub,2055,2.316821122
cub,2056,2.2751548
cub,2057,2.233488478
cub,2058,2.192690204
cub,2059,2.152759979
cub,2060,2.111961705
cub,2061,2.07203148
cub,2062,2.032969303
cub,2063,1.993907126
cub,2064,1.955712997
cub,2065,1.917518868
cub,2066,1.880192788
cub,2067,1.842866708
cub,2068,1.806408676
cub,2069,1.770818692
cub,2070,1.735228709
cub,2071,1.700506774
cub,2072,1.665784839
cub,2073,1.632799
cub,2074,1.60068121
cub,2075,1.569431468
cub,2076,1.538181727
cub,2077,1.507800034
cub,2078,1.478286389
cub,2079,1.449640792
cub,2080,1.421863244
cub,2081,1.394085696
cub,2082,1.368912293
cub,2083,1.34373889
cub,2084,1.320301584
cub,2085,1.297732326
cub,2086,1.276899165
cub,2087,1.256934052
cub,2088,1.236968939
cub,2089,1.217871875
cub,2090,1.199642859
cub,2091,1.180545795
cub,2092,1.161448731
cub,2093,1.142351666
cub,2094,1.122386554
cub,2095,1.101553392
cub,2096,1.079852183
cub,2097,1.057282925
cub,2098,1.034713667
cub,2099,1.011276361
cyp,1800,339.12
cyp,1801,339.12
cyp,1802,339.12
cyp,1803,339.12
cyp,1804,339.12
cyp,1805,339.12
cyp,1806,339.12
cyp,1807,339.12
cyp,1808,339.12
cyp,1809,339.12
cyp,1810,339.12
cyp,1811,339.12
cyp,1812,339.12
cyp,1813,339.12
cyp,1814,339.12
cyp,1815,339.12
cyp,1816,339.12
cyp,1817,339.12
cyp,1818,339.12
cyp,1819,339.12
cyp,1820,339.12
cyp,1821,339.12
cyp,1822,339.12
cyp,1823,339.12
cyp,1824,339.12
cyp,1825,339.12
cyp,1826,339.12
cyp,1827,339.12
cyp,1828,339.12
cyp,1829,339.12
cyp,1830,339.12
cyp,1831,339.12
cyp,1832,339.12
cyp,1833,339.12
cyp,1834,339.12
cyp,1835,339.12
cyp,1836,339.12
cyp,1837,339.12
cyp,1838,339.12
cyp,1839,339.12
cyp,1840,339.12
cyp,1841,339.12
cyp,1842,339.12
cyp,1843,339.12
cyp,1844,339.12
cyp,1845,339.12
cyp,1846,339.12
cyp,1847,339.12
cyp,1848,339.12
cyp,1849,339.12
cyp,1850,339.12
cyp,1851,339.12
cyp,1852,339.12
cyp,1853,339.12
cyp,1854,339.12
cyp,1855,339.12
cyp,1856,339.12
cyp,1857,339.12
cyp,1858,339.12
cyp,1859,339.12
cyp,1860,339.12
cyp,1861,339.12
cyp,1862,339.12
cyp,1863,339.12
cyp,1864,339.12
cyp,1865,339.12
cyp,1866,339.12
cyp,1867,339.12
cyp,1868,339.12
cyp,1869,339.12
cyp,1870,339.12
cyp,1871,339.12
cyp,1872,339.12
cyp,1873,339.12
cyp,1874,339.12
cyp,1875,339.12
cyp,1876,339.12
cyp,1877,339.12
cyp,1878,339.12
cyp,1879,339.12
cyp,1880,339.12
cyp,1881,339.12
cyp,1882,339.12
cyp,1883,339.12
cyp,1884,339.12
cyp,1885,339.12
cyp,1886,339.12
cyp,1887,339.12
cyp,1888,339.12
cyp,1889,339.12
cyp,1890,339.12
cyp,1891,339.12
cyp,1892,339.12
cyp,1893,339.12
cyp,1894,339.11
cyp,1895,339.08
cyp,1896,331.17
cyp,1897,324.44
cyp,1898,316.67
cyp,1899,310
cyp,1900,302.32
cyp,1901,295.75
cyp,1902,288.16
cyp,1903,281.68
cyp,1904,274.22
cyp,1905,267.79
cyp,1906,265.38
cyp,1907,261.95
cyp,1908,259.47
cyp,1909,255.99
cyp,1910,253.5
cyp,1911,250.05
cyp,1912,247.55
cyp,1913,244.1
cyp,1914,241.65
cyp,1915,238.27
cyp,1916,236.77
cyp,1917,235.27
cyp,1918,233.77
cyp,1919,232.28
cyp,1920,230.8
cyp,1921,229.33
cyp,1922,227.87
cyp,1923,226.41
cyp,1924,224.96
cyp,1925,223.51
cyp,1926,222.96
cyp,1927,222.4
cyp,1928,221.85
cyp,1929,221.3
cyp,1930,220.74
cyp,1931,220.19
cyp,1932,219.64
cyp,1933,219.08
cyp,1934,218.53
cyp,1935,217.97
cyp,1936,217.42
cyp,1937,216.87
cyp,1938,209.45
cyp,1939,202.16
cyp,1940,194.19
cyp,1941,187.21
cyp,1942,180.31
cyp,1943,172.76
cyp,1944,159.29
cyp,1945,145.56
cyp,1946,132.39
cyp,1947,120.41
cyp,1948,108.26
cyp,1949,96.64
cyp,1950,86.18
cyp,1951,79.2610834
cyp,1952,72.89764842
cyp,1953,67.04509853
cyp,1954,61.66241757
cyp,1955,56.71188235
cyp,1956,52.15879829
cyp,1957,47.97125622
cyp,1958,44.1199088
cyp,1959,40.5777648
cyp,1960,37.32
cyp,1961,37.18275075
cyp,1962,37.04600625
cyp,1963,36.90976464
cyp,1964,36.77402408
cyp,1965,36.63878273
cyp,1966,36.50403875
cyp,1967,36.3697903
cyp,1968,36.23603557
cyp,1969,36.10277274
cyp,1970,35.97
cyp,1971,34.4729047
cyp,1972,33.0381195
cyp,1973,31.66305101
cyp,1974,30.34521379
cyp,1975,29.08222583
cyp,1976,27.87180427
cyp,1977,26.71176125
cyp,1978,25.6
cyp,1979,22.5
cyp,1980,20.8
cyp,1981,19.2
cyp,1982,17.7
cyp,1983,16.1
cyp,1984,14.7
cyp,1985,13.4
cyp,1986,12.4
cyp,1987,11.8
cyp,1988,11.4
cyp,1989,11.2
cyp,1990,11.1
cyp,1991,10.9
cyp,1992,10.5
cyp,1993,10.1
cyp,1994,9.6
cyp,1995,9
cyp,1996,8.5
cyp,1997,8
cyp,1998,7.5
cyp,1999,7
cyp,2000,6.5
cyp,2001,6.1
cyp,2002,5.7
cyp,2003,5.4
cyp,2004,5.1
cyp,2005,4.8
cyp,2006,4.6
cyp,2007,4.4
cyp,2008,4.2
cyp,2009,4
