income_per_person_long_series,geo,time
546.8,arm,1823
548.8,arm,1824
550.8,arm,1825
552.9,arm,1826
554.9,arm,1827
557,arm,1828
559,arm,1829
561.1,arm,1830
563.2,arm,1831
565.3,arm,1832
567.4,arm,1833
569.5,arm,1834
571.6,arm,1835
573.7,arm,1836
575.8,arm,1837
578,arm,1838
580.1,arm,1839
582.2,arm,1840
584.4,arm,1841
586.6,arm,1842
588.7,arm,1843
590.9,arm,1844
593.1,arm,1845
595.3,arm,1846
597.5,arm,1847
599.7,arm,1848
602,arm,1849
604.2,arm,1850
606.4,arm,1851
608.7,arm,1852
610.9,arm,1853
613.2,arm,1854
615.5,arm,1855
617.8,arm,1856
620,arm,1857
622.3,arm,1858
624.7,arm,1859
627,arm,1860
629.3,arm,1861
631.6,arm,1862
634,arm,1863
636.3,arm,1864
638.7,arm,1865
641,arm,1866
643.4,arm,1867
645.8,arm,1868
648.2,arm,1869
650.6,arm,1870
653,arm,1871
655.4,arm,1872
657.9,arm,1873
660.3,arm,1874
662.8,arm,1875
665.2,arm,1876
667.7,arm,1877
670.1,arm,1878
672.6,arm,1879
675.1,arm,1880
677.6,arm,1881
680.1,arm,1882
682.7,arm,1883
685.2,arm,1884
687.7,arm,1885
659.7,arm,1886
769.6,arm,1887
738.7,arm,1888
685.3,arm,1889
681,arm,1890
622.4,arm,1891
679.8,arm,1892
768.7,arm,1893
872,arm,1894
805.1,arm,1895
884.8,arm,1896
868,arm,1897
889.1,arm,1898
941.3,arm,1899
919,arm,1900
939.9,arm,1901
1019,arm,1902
946.6,arm,1903
1044,arm,1904
922.4,arm,1905
879.6,arm,1906
843.3,arm,1907
918.9,arm,1908
951.9,arm,1909
1013,arm,1910
934.2,arm,1911
1007,arm,1912
1056,arm,1913
1006,arm,1914
1033,arm,1915
1000,arm,1916
833.5,arm,1917
694.5,arm,1918
578.7,arm,1919
549.4,arm,1920
521.6,arm,1921
565.6,arm,1922
613.5,arm,1923
665.3,arm,1924
721.5,arm,1925
782.5,arm,1926
848.7,arm,1927
920.4,arm,1928
998.2,arm,1929
1041,arm,1930
1048,arm,1931
1030,arm,1932
1066,arm,1933
1161,arm,1934
1325,arm,1935
1411,arm,1936
1525,arm,1937
1517,arm,1938
1575,arm,1939
1506,arm,1940
1475,arm,1941
1444,arm,1942
1414,arm,1943
1384,arm,1944
1355,arm,1945
1327,arm,1946
1471,arm,1947
1658,arm,1948
1807,arm,1949
1952,arm,1950
1924,arm,1951
2009,arm,1952
2056,arm,1953
2115,arm,1954
2251,arm,1955
2418,arm,1956
2419,arm,1957
2549,arm,1958
2471,arm,1959
2651,arm,1960
2753,arm,1961
2782,arm,1962
2678,arm,1963
2982,arm,1964
3113,arm,1965
3228,arm,1966
3335,arm,1967
3495,arm,1968
3511,arm,1969
3746,arm,1970
3808,arm,1971
3791,arm,1972
4071,arm,1973
4115,arm,1974
4053,arm,1975
4169,arm,1976
4193,arm,1977
4225,arm,1978
4134,arm,1979
4071,arm,1980
4040,arm,1981
4071,arm,1982
4130,arm,1983
4109,arm,1984
4074,arm,1985
4169,arm,1986
4151,arm,1987
4170,arm,1988
4176,arm,1989
4014,arm,1990
3482,arm,1991
2062,arm,1992
1966,arm,1993
2142,arm,1994
2332,arm,1995
2474,arm,1996
2560,arm,1997
2755,arm,1998
2848,arm,1999
3021,arm,2000
3327,arm,2001
3847,arm,2002
4400,arm,2003
4878,arm,2004
5577,arm,2005
6306,arm,2006
7161,arm,2007
7641,arm,2008
6494,arm,2009
6572,arm,2010
6812,arm,2011
7284,arm,2012
7501,arm,2013
7805,arm,2014
8140,arm,2015
8505,arm,2016
8913,arm,2017
9340,arm,2018
9787,arm,2019
876.5,abw,1800
876.5,abw,1801
876.5,abw,1802
876.5,abw,1803
876.5,abw,1804
876.5,abw,1805
876.5,abw,1806
876.5,abw,1807
876.5,abw,1808
876.5,abw,1809
876.5,abw,1810
876.5,abw,1811
876.5,abw,1812
876.5,abw,1813
876.5,abw,1814
876.5,abw,1815
876.5,abw,1816
876.5,abw,1817
876.5,abw,1818
876.5,abw,1819
876.5,abw,1820
882.3,abw,1821
888.2,abw,1822
894,abw,1823
899.9,abw,1824
905.9,abw,1825
911.9,abw,1826
917.9,abw,1827
924,abw,1828
930.1,abw,1829
936.2,abw,1830
942.4,abw,1831
948.6,abw,1832
954.9,abw,1833
961.2,abw,1834
967.6,abw,1835
974,abw,1836
980.4,abw,1837
986.9,abw,1838
993.4,abw,1839
1000,abw,1840
1007,abw,1841
1013,abw,1842
1020,abw,1843
1027,abw,1844
1033,abw,1845
1040,abw,1846
1047,abw,1847
1054,abw,1848
1061,abw,1849
1068,abw,1850
1075,abw,1851
1082,abw,1852
1089,abw,1853
1097,abw,1854
1104,abw,1855
1111,abw,1856
1118,abw,1857
1126,abw,1858
1133,abw,1859
1141,abw,1860
1148,abw,1861
1156,abw,1862
1164,abw,1863
1171,abw,1864
1179,abw,1865
1187,abw,1866
1195,abw,1867
1202,abw,1868
1210,abw,1869
1218,abw,1870
1226,abw,1871
1235,abw,1872
1243,abw,1873
1251,abw,1874
1259,abw,1875
1268,abw,1876
1276,abw,1877
1284,abw,1878
1293,abw,1879
1301,abw,1880
1310,abw,1881
1319,abw,1882
1327,abw,1883
1336,abw,1884
1345,abw,1885
1354,abw,1886
1363,abw,1887
1372,abw,1888
1381,abw,1889
1390,abw,1890
1399,abw,1891
1408,abw,1892
1418,abw,1893
1427,abw,1894
1436,abw,1895
1446,abw,1896
1456,abw,1897
1465,abw,1898
1475,abw,1899
1485,abw,1900
1494,abw,1901
1504,abw,1902
1514,abw,1903
1524,abw,1904
1534,abw,1905
1544,abw,1906
1555,abw,1907
1565,abw,1908
1575,abw,1909
1586,abw,1910
1596,abw,1911
1607,abw,1912
1617,abw,1913
1657,abw,1914
1698,abw,1915
1739,abw,1916
1782,abw,1917
1825,abw,1918
1870,abw,1919
1916,abw,1920
1963,abw,1921
2011,abw,1922
2060,abw,1923
2111,abw,1924
2163,abw,1925
2216,abw,1926
2270,abw,1927
2325,abw,1928
2382,abw,1929
2441,abw,1930
2501,abw,1931
2562,abw,1932
2625,abw,1933
2689,abw,1934
2755,abw,1935
2823,abw,1936
2892,abw,1937
2963,abw,1938
3035,abw,1939
3110,abw,1940
3186,abw,1941
3264,abw,1942
3344,abw,1943
3426,abw,1944
3510,abw,1945
3596,abw,1946
3684,abw,1947
3774,abw,1948
3867,abw,1949
3961,abw,1950
4059,abw,1951
4158,abw,1952
4260,abw,1953
4364,abw,1954
4471,abw,1955
4581,abw,1956
4693,abw,1957
4808,abw,1958
4926,abw,1959
5047,abw,1960
5170,abw,1961
5297,abw,1962
5427,abw,1963
5560,abw,1964
5696,abw,1965
5836,abw,1966
5979,abw,1967
6125,abw,1968
6276,abw,1969
6429,abw,1970
6953,abw,1971
7519,abw,1972
8135,abw,1973
8807,abw,1974
9544,abw,1975
10360,abw,1976
11250,abw,1977
12220,abw,1978
13250,abw,1979
14320,abw,1980
15420,abw,1981
16550,abw,1982
17770,abw,1983
19160,abw,1984
20820,abw,1985
22860,abw,1986
26900,abw,1987
32350,abw,1988
36300,abw,1989
37010,abw,1990
38310,abw,1991
38240,abw,1992
38480,abw,1993
39320,abw,1994
38600,abw,1995
38000,abw,1996
40310,abw,1997
42570,abw,1998
42560,abw,1999
43700,abw,2000
42450,abw,2001
40290,abw,2002
39250,abw,2003
41060,abw,2004
40740,abw,2005
40210,abw,2006
40560,abw,2007
38590,abw,2008
35570,abw,2009
33290,abw,2010
36020,abw,2011
35420,abw,2012
36080,abw,2013
794.4,aus,1800
796.1,aus,1801
797.8,aus,1802
799.5,aus,1803
801.2,aus,1804
803,aus,1805
804.7,aus,1806
806.4,aus,1807
808.2,aus,1808
809.9,aus,1809
811.7,aus,1810
813.4,aus,1811
815.2,aus,1812
816.9,aus,1813
818.7,aus,1814
820.5,aus,1815
822.2,aus,1816
824,aus,1817
825.8,aus,1818
827.5,aus,1819
829.3,aus,1820
836.9,aus,1821
861.4,aus,1822
890.6,aus,1823
940.4,aus,1824
985.7,aus,1825
1004,aus,1826
1035,aus,1827
1061,aus,1828
1120,aus,1829
1359,aus,1830
1404,aus,1831
1435,aus,1832
1441,aus,1833
1515,aus,1834
1834,aus,1835
1802,aus,1836
1889,aus,1837
1865,aus,1838
1740,aus,1839
2200,aus,1840
1876,aus,1841
1711,aus,1842
1984,aus,1843
2256,aus,1844
2321,aus,1845
2565,aus,1846
2967,aus,1847
3396,aus,1848
3355,aus,1849
3163,aus,1850
3754,aus,1851
4402,aus,1852
4820,aus,1853
4220,aus,1854
4005,aus,1855
4888,aus,1856
4313,aus,1857
3678,aus,1858
4748,aus,1859
4634,aus,1860
4564,aus,1861
4386,aus,1862
4372,aus,1863
4636,aus,1864
4422,aus,1865
4553,aus,1866
4977,aus,1867
5054,aus,1868
4953,aus,1869
5241,aus,1870
5281,aus,1871
5690,aus,1872
6122,aus,1873
6140,aus,1874
6626,aus,1875
6416,aus,1876
6462,aus,1877
6849,aus,1878
6733,aus,1879
6862,aus,1880
7133,aus,1881
6505,aus,1882
7166,aus,1883
6891,aus,1884
7081,aus,1885
6932,aus,1886
7416,aus,1887
7211,aus,1888
7600,aus,1889
7137,aus,1890
7472,aus,1891
6397,aus,1892
5937,aus,1893
6029,aus,1894
5584,aus,1895
5900,aus,1896
5476,aus,1897
6230,aus,1898
6148,aus,1899
6426,aus,1900
6146,aus,1901
6121,aus,1902
6527,aus,1903
6876,aus,1904
6856,aus,1905
7217,aus,1906
7392,aus,1907
7514,aus,1908
7975,aus,1909
8342,aus,1910
8172,aus,1911
8163,aus,1912
8257,aus,1913
8049,aus,1914
7840,aus,1915
7811,aus,1916
7671,aus,1917
7368,aus,1918
7550,aus,1919
7630,aus,1920
7863,aus,1921
8108,aus,1922
8313,aus,1923
8674,aus,1924
8891,aus,1925
8922,aus,1926
8876,aus,1927
8729,aus,1928
8427,aus,1929
7539,aus,1930
6971,aus,1931
7307,aus,1932
7753,aus,1933
8102,aus,1934
8514,aus,1935
8832,aus,1936
9200,aus,1937
9425,aus,1938
9360,aus,1939
9873,aus,1940
10870,aus,1941
12020,aus,1942
12330,aus,1943
11790,aus,1944
11070,aus,1945
10560,aus,1946
10670,aus,1947
11160,aus,1948
11590,aus,1949
11870,aus,1950
12020,aus,1951
11880,aus,1952
12020,aus,1953
12470,aus,1954
12850,aus,1955
12980,aus,1956
12950,aus,1957
13300,aus,1958
13820,aus,1959
14080,aus,1960
13850,aus,1961
14450,aus,1962
15050,aus,1963
15770,aus,1964
16250,aus,1965
16400,aus,1966
17180,aus,1967
17850,aus,1968
18510,aus,1969
19250,aus,1970
19680,aus,1971
19860,aus,1972
20620,aus,1973
20790,aus,1974
21090,aus,1975
21710,aus,1976
21690,aus,1977
22050,aus,1978
22930,aus,1979
23080,aus,1980
23470,aus,1981
23040,aus,1982
22730,aus,1983
24010,aus,1984
24890,aus,1985
25040,aus,1986
25890,aus,1987
26630,aus,1988
27370,aus,1989
27390,aus,1990
27080,aus,1991
27710,aus,1992
28460,aus,1993
29320,aus,1994
30190,aus,1995
30940,aus,1996
31940,aus,1997
33320,aus,1998
34290,aus,1999
34590,aus,2000
35540,aus,2001
36300,aus,2002
37420,aus,2003
37970,aus,2004
38800,aus,2005
39280,aus,2006
40460,aus,2007
40750,aus,2008
40680,aus,2009
41270,aus,2010
41710,aus,2011
42450,aus,2012
42940,aus,2013
43550,aus,2014
44190,aus,2015
44960,aus,2016
45720,aus,2017
46500,aus,2018
47330,aus,2019
1601,aut,1500
1601,aut,1501
1600,aut,1502
1600,aut,1503
1599,aut,1504
1599,aut,1505
1599,aut,1506
1598,aut,1507
1598,aut,1508
1598,aut,1509
1597,aut,1510
1597,aut,1511
1596,aut,1512
1596,aut,1513
1596,aut,1514
1595,aut,1515
1595,aut,1516
1594,aut,1517
1594,aut,1518
1594,aut,1519
1593,aut,1520
1593,aut,1521
1593,aut,1522
1592,aut,1523
1592,aut,1524
1591,aut,1525
1591,aut,1526
1591,aut,1527
1590,aut,1528
1590,aut,1529
1590,aut,1530
1589,aut,1531
1589,aut,1532
1588,aut,1533
1588,aut,1534
1588,aut,1535
1587,aut,1536
1587,aut,1537
1586,aut,1538
1586,aut,1539
1586,aut,1540
1585,aut,1541
1585,aut,1542
1585,aut,1543
1584,aut,1544
1584,aut,1545
1583,aut,1546
1583,aut,1547
1583,aut,1548
1582,aut,1549
1582,aut,1550
1582,aut,1551
1581,aut,1552
1581,aut,1553
1580,aut,1554
1580,aut,1555
1580,aut,1556
1579,aut,1557
1579,aut,1558
1579,aut,1559
1578,aut,1560
1578,aut,1561
1577,aut,1562
1577,aut,1563
1577,aut,1564
1576,aut,1565
1576,aut,1566
1576,aut,1567
1575,aut,1568
1575,aut,1569
1574,aut,1570
1574,aut,1571
1574,aut,1572
1573,aut,1573
1573,aut,1574
1573,aut,1575
1572,aut,1576
1572,aut,1577
1571,aut,1578
1571,aut,1579
1571,aut,1580
1570,aut,1581
1570,aut,1582
1570,aut,1583
1569,aut,1584
1569,aut,1585
1568,aut,1586
1568,aut,1587
1568,aut,1588
1567,aut,1589
1567,aut,1590
1567,aut,1591
1566,aut,1592
1566,aut,1593
1565,aut,1594
1565,aut,1595
1565,aut,1596
1564,aut,1597
1564,aut,1598
1564,aut,1599
1563,aut,1600
1563,aut,1601
1562,aut,1602
1562,aut,1603
1562,aut,1604
1561,aut,1605
1561,aut,1606
1561,aut,1607
1560,aut,1608
1560,aut,1609
1559,aut,1610
1559,aut,1611
1559,aut,1612
1558,aut,1613
1558,aut,1614
1558,aut,1615
1557,aut,1616
1557,aut,1617
1556,aut,1618
1556,aut,1619
1556,aut,1620
1555,aut,1621
1555,aut,1622
1555,aut,1623
1554,aut,1624
1554,aut,1625
1553,aut,1626
1553,aut,1627
1553,aut,1628
1552,aut,1629
1552,aut,1630
1552,aut,1631
1551,aut,1632
1551,aut,1633
1550,aut,1634
1550,aut,1635
1550,aut,1636
1549,aut,1637
1549,aut,1638
1549,aut,1639
1548,aut,1640
1548,aut,1641
1548,aut,1642
1547,aut,1643
1547,aut,1644
1546,aut,1645
1546,aut,1646
1546,aut,1647
1545,aut,1648
1545,aut,1649
1545,aut,1650
1546,aut,1651
1548,aut,1652
1550,aut,1653
1551,aut,1654
1553,aut,1655
1555,aut,1656
1556,aut,1657
1558,aut,1658
1560,aut,1659
1561,aut,1660
1563,aut,1661
1565,aut,1662
1566,aut,1663
1568,aut,1664
1570,aut,1665
1572,aut,1666
1573,aut,1667
1575,aut,1668
1577,aut,1669
1578,aut,1670
1580,aut,1671
1582,aut,1672
1584,aut,1673
1585,aut,1674
1587,aut,1675
1589,aut,1676
1590,aut,1677
1592,aut,1678
1594,aut,1679
1596,aut,1680
1597,aut,1681
1599,aut,1682
1601,aut,1683
1602,aut,1684
1604,aut,1685
1606,aut,1686
1608,aut,1687
1609,aut,1688
1611,aut,1689
1613,aut,1690
1615,aut,1691
1616,aut,1692
1618,aut,1693
1620,aut,1694
1622,aut,1695
1623,aut,1696
1625,aut,1697
1627,aut,1698
1629,aut,1699
1630,aut,1700
1631,aut,1701
1632,aut,1702
1633,aut,1703
1634,aut,1704
1635,aut,1705
1636,aut,1706
1637,aut,1707
1638,aut,1708
1639,aut,1709
1640,aut,1710
1641,aut,1711
1642,aut,1712
1643,aut,1713
1644,aut,1714
1645,aut,1715
1646,aut,1716
1647,aut,1717
1648,aut,1718
1649,aut,1719
1650,aut,1720
1651,aut,1721
1652,aut,1722
1653,aut,1723
1654,aut,1724
1655,aut,1725
1656,aut,1726
1657,aut,1727
1658,aut,1728
1659,aut,1729
1660,aut,1730
1661,aut,1731
1662,aut,1732
1663,aut,1733
1664,aut,1734
1665,aut,1735
1666,aut,1736
1667,aut,1737
1668,aut,1738
1669,aut,1739
1670,aut,1740
1671,aut,1741
1672,aut,1742
1673,aut,1743
1674,aut,1744
1675,aut,1745
1677,aut,1746
1678,aut,1747
1679,aut,1748
1680,aut,1749
1681,aut,1750
1682,aut,1751
1683,aut,1752
1684,aut,1753
1685,aut,1754
1686,aut,1755
1687,aut,1756
1688,aut,1757
1689,aut,1758
1690,aut,1759
1691,aut,1760
1692,aut,1761
1693,aut,1762
1694,aut,1763
1695,aut,1764
1696,aut,1765
1697,aut,1766
1698,aut,1767
1699,aut,1768
1700,aut,1769
1701,aut,1770
1702,aut,1771
1703,aut,1772
1704,aut,1773
1705,aut,1774
1706,aut,1775
1707,aut,1776
1708,aut,1777
1709,aut,1778
1710,aut,1779
1711,aut,1780
1712,aut,1781
1713,aut,1782
1714,aut,1783
1715,aut,1784
1717,aut,1785
1718,aut,1786
1719,aut,1787
1720,aut,1788
1721,aut,1789
1722,aut,1790
1723,aut,1791
1724,aut,1792
1725,aut,1793
1726,aut,1794
1727,aut,1795
1728,aut,1796
1729,aut,1797
1730,aut,1798
1731,aut,1799
1732,aut,1800
1739,aut,1801
1746,aut,1802
1752,aut,1803
1759,aut,1804
1766,aut,1805
1773,aut,1806
1780,aut,1807
1787,aut,1808
1794,aut,1809
1801,aut,1810
1808,aut,1811
1815,aut,1812
1822,aut,1813
1829,aut,1814
1836,aut,1815
1843,aut,1816
1850,aut,1817
1857,aut,1818
1864,aut,1819
1872,aut,1820
1902,aut,1821
1932,aut,1822
1964,aut,1823
1995,aut,1824
2027,aut,1825
2060,aut,1826
2093,aut,1827
2127,aut,1828
2161,aut,1829
2196,aut,1830
2218,aut,1831
2241,aut,1832
2264,aut,1833
2287,aut,1834
2310,aut,1835
2334,aut,1836
2357,aut,1837
2381,aut,1838
2406,aut,1839
2430,aut,1840
2457,aut,1841
2483,aut,1842
2510,aut,1843
2537,aut,1844
2565,aut,1845
2592,aut,1846
2620,aut,1847
2649,aut,1848
2677,aut,1849
2706,aut,1850
2732,aut,1851
2759,aut,1852
2785,aut,1853
2812,aut,1854
2839,aut,1855
2867,aut,1856
2894,aut,1857
2922,aut,1858
2950,aut,1859
2979,aut,1860
2999,aut,1861
3020,aut,1862
3041,aut,1863
3062,aut,1864
3083,aut,1865
3104,aut,1866
3125,aut,1867
3147,aut,1868
3168,aut,1869
3190,aut,1870
3397,aut,1871
3399,aut,1872
3298,aut,1873
3422,aut,1874
3416,aut,1875
3470,aut,1876
3565,aut,1877
3660,aut,1878
3611,aut,1879
3638,aut,1880
3763,aut,1881
3762,aut,1882
3891,aut,1883
3970,aut,1884
3919,aut,1885
4021,aut,1886
4273,aut,1887
4237,aut,1888
4171,aut,1889
4370,aut,1890
4492,aut,1891
4554,aut,1892
4546,aut,1893
4771,aut,1894
4860,aut,1895
4894,aut,1896
4958,aut,1897
5196,aut,1898
5264,aut,1899
5267,aut,1900
5246,aut,1901
5407,aut,1902
5411,aut,1903
5450,aut,1904
5709,aut,1905
5882,aut,1906
6195,aut,1907
6174,aut,1908
6106,aut,1909
6146,aut,1910
6286,aut,1911
6547,aut,1912
6473,aut,1913
5372,aut,1914
4956,aut,1915
4908,aut,1916
4831,aut,1917
4772,aut,1918
4220,aut,1919
4506,aut,1920
4950,aut,1921
5375,aut,1922
5309,aut,1923
5908,aut,1924
6289,aut,1925
6375,aut,1926
6548,aut,1927
6832,aut,1928
6909,aut,1929
6698,aut,1930
6141,aut,1931
5491,aut,1932
5292,aut,1933
5327,aut,1934
5430,aut,1935
5594,aut,1936
5895,aut,1937
6649,aut,1938
7651,aut,1939
7396,aut,1940
7878,aut,1941
7440,aut,1942
7593,aut,1943
7110,aut,1944
3221,aut,1945
3655,aut,1946
4047,aut,1947
5164,aut,1948
6152,aut,1949
6923,aut,1950
7396,aut,1951
7411,aut,1952
7728,aut,1953
8508,aut,1954
9439,aut,1955
10080,aut,1956
10680,aut,1957
11030,aut,1958
11300,aut,1959
12180,aut,1960
12750,aut,1961
12980,aut,1962
13420,aut,1963
14130,aut,1964
14450,aut,1965
15150,aut,1966
15500,aut,1967
16100,aut,1968
17060,aut,1969
18210,aut,1970
19050,aut,1971
20120,aut,1972
20990,aut,1973
21780,aut,1974
21750,aut,1975
22790,aut,1976
23850,aut,1977
23780,aut,1978
25120,aut,1979
25700,aut,1980
25620,aut,1981
26080,aut,1982
26890,aut,1983
26970,aut,1984
27560,aut,1985
28170,aut,1986
28600,aut,1987
29430,aut,1988
30560,aut,1989
31560,aut,1990
32290,aut,1991
32650,aut,1992
32460,aut,1993
33160,aut,1994
33710,aut,1995
34540,aut,1996
35130,aut,1997
36360,aut,1998
37480,aut,1999
38650,aut,2000
38880,aut,2001
39140,aut,2002
39540,aut,2003
40400,aut,2004
41190,aut,2005
42480,aut,2006
43880,aut,2007
44320,aut,2008
42500,aut,2009
43250,aut,2010
44240,aut,2011
44390,aut,2012
44450,aut,2013
45010,aut,2014
45600,aut,2015
46150,aut,2016
46620,aut,2017
47110,aut,2018
47570,aut,2019
815.5,aze,1800
815.6,aze,1801
815.6,aze,1802
815.7,aze,1803
815.8,aze,1804
815.9,aze,1805
816,aze,1806
816.1,aze,1807
816.1,aze,1808
816.2,aze,1809
816.3,aze,1810
816.4,aze,1811
816.5,aze,1812
816.6,aze,1813
816.6,aze,1814
816.7,aze,1815
816.8,aze,1816
816.9,aze,1817
817,aze,1818
817.1,aze,1819
817.1,aze,1820
821.6,aze,1821
826,aze,1822
830.4,aze,1823
834.9,aze,1824
839.4,aze,1825
843.9,aze,1826
848.5,aze,1827
853,aze,1828
857.6,aze,1829
862.3,aze,1830
866.9,aze,1831
871.6,aze,1832
876.3,aze,1833
881,aze,1834
885.7,aze,1835
890.5,aze,1836
895.3,aze,1837
900.1,aze,1838
905,aze,1839
909.8,aze,1840
914.7,aze,1841
919.7,aze,1842
924.6,aze,1843
929.6,aze,1844
934.6,aze,1845
939.7,aze,1846
944.7,aze,1847
949.8,aze,1848
954.9,aze,1849
960.1,aze,1850
965.2,aze,1851
970.4,aze,1852
975.7,aze,1853
980.9,aze,1854
986.2,aze,1855
991.5,aze,1856
996.9,aze,1857
1002,aze,1858
1008,aze,1859
1013,aze,1860
1019,aze,1861
1024,aze,1862
1030,aze,1863
1035,aze,1864
1041,aze,1865
1046,aze,1866
1052,aze,1867
1058,aze,1868
1063,aze,1869
1069,aze,1870
1075,aze,1871
1081,aze,1872
1086,aze,1873
1092,aze,1874
1098,aze,1875
1104,aze,1876
1110,aze,1877
1116,aze,1878
1122,aze,1879
1128,aze,1880
1134,aze,1881
1140,aze,1882
1146,aze,1883
1152,aze,1884
1159,aze,1885
1113,aze,1886
1300,aze,1887
1249,aze,1888
1161,aze,1889
1155,aze,1890
1057,aze,1891
1156,aze,1892
1309,aze,1893
1486,aze,1894
1374,aze,1895
1512,aze,1896
1485,aze,1897
1524,aze,1898
1615,aze,1899
1579,aze,1900
1617,aze,1901
1755,aze,1902
1633,aze,1903
1804,aze,1904
1595,aze,1905
1523,aze,1906
1462,aze,1907
1595,aze,1908
1655,aze,1909
1764,aze,1910
1628,aze,1911
1758,aze,1912
1845,aze,1913
1760,aze,1914
1810,aze,1915
1607,aze,1916
1410,aze,1917
862.3,aze,1918
742.7,aze,1919
745,aze,1920
681.3,aze,1921
790.1,aze,1922
909.2,aze,1923
1151,aze,1924
1437,aze,1925
1612,aze,1926
1677,aze,1927
1762,aze,1928
1781,aze,1929
1860,aze,1930
1875,aze,1931
1844,aze,1932
1912,aze,1933
2085,aze,1934
2382,aze,1935
2541,aze,1936
2750,aze,1937
2739,aze,1938
2848,aze,1939
2727,aze,1940
2673,aze,1941
2620,aze,1942
2569,aze,1943
2518,aze,1944
2469,aze,1945
2420,aze,1946
2686,aze,1947
3032,aze,1948
3308,aze,1949
3580,aze,1950
3532,aze,1951
3693,aze,1952
3785,aze,1953
3899,aze,1954
4155,aze,1955
4468,aze,1956
4476,aze,1957
4724,aze,1958
4584,aze,1959
4925,aze,1960
5115,aze,1961
5168,aze,1962
4974,aze,1963
5541,aze,1964
5784,aze,1965
5996,aze,1966
6195,aze,1967
6493,aze,1968
6522,aze,1969
6959,aze,1970
7074,aze,1971
7044,aze,1972
7563,aze,1973
7671,aze,1974
7582,aze,1975
7826,aze,1976
7899,aze,1977
7987,aze,1978
7843,aze,1979
7750,aze,1980
7718,aze,1981
7804,aze,1982
7945,aze,1983
7931,aze,1984
7892,aze,1985
8103,aze,1986
8098,aze,1987
8163,aze,1988
8202,aze,1989
7912,aze,1990
7740,aze,1991
5906,aze,1992
4491,aze,1993
3570,aze,1994
3125,aze,1995
3150,aze,1996
3321,aze,1997
3644,aze,1998
3906,aze,1999
4329,aze,2000
4744,aze,2001
5228,aze,2002
5790,aze,2003
6426,aze,2004
7944,aze,2005
10550,aze,2006
13020,aze,2007
14240,aze,2008
15360,aze,2009
15940,aze,2010
15750,aze,2011
15880,aze,2012
16670,aze,2013
17350,aze,2014
18010,aze,2015
18490,aze,2016
18930,aze,2017
19530,aze,2018
20200,aze,2019
1521,bhs,1800
1521,bhs,1801
1521,bhs,1802
1521,bhs,1803
1521,bhs,1804
1521,bhs,1805
1521,bhs,1806
1521,bhs,1807
1521,bhs,1808
1521,bhs,1809
1521,bhs,1810
1521,bhs,1811
1521,bhs,1812
1521,bhs,1813
1521,bhs,1814
1521,bhs,1815
1521,bhs,1816
1521,bhs,1817
1521,bhs,1818
1521,bhs,1819
1521,bhs,1820
1531,bhs,1821
1541,bhs,1822
1551,bhs,1823
1562,bhs,1824
1572,bhs,1825
1582,bhs,1826
1593,bhs,1827
1603,bhs,1828
1614,bhs,1829
1625,bhs,1830
1635,bhs,1831
1646,bhs,1832
1657,bhs,1833
1668,bhs,1834
1679,bhs,1835
1690,bhs,1836
1701,bhs,1837
1713,bhs,1838
1724,bhs,1839
1735,bhs,1840
1747,bhs,1841
1758,bhs,1842
1770,bhs,1843
1782,bhs,1844
1793,bhs,1845
1805,bhs,1846
1817,bhs,1847
1829,bhs,1848
1841,bhs,1849
1853,bhs,1850
1866,bhs,1851
1878,bhs,1852
1890,bhs,1853
1903,bhs,1854
1915,bhs,1855
1928,bhs,1856
1941,bhs,1857
1954,bhs,1858
1967,bhs,1859
1980,bhs,1860
1993,bhs,1861
2006,bhs,1862
2019,bhs,1863
2032,bhs,1864
2046,bhs,1865
2059,bhs,1866
2073,bhs,1867
2087,bhs,1868
2100,bhs,1869
2114,bhs,1870
2128,bhs,1871
2142,bhs,1872
2157,bhs,1873
2171,bhs,1874
2185,bhs,1875
2200,bhs,1876
2214,bhs,1877
2229,bhs,1878
2243,bhs,1879
2258,bhs,1880
2273,bhs,1881
2288,bhs,1882
2303,bhs,1883
2319,bhs,1884
2334,bhs,1885
2349,bhs,1886
2365,bhs,1887
2380,bhs,1888
2396,bhs,1889
2412,bhs,1890
2428,bhs,1891
2444,bhs,1892
2460,bhs,1893
2476,bhs,1894
2493,bhs,1895
2509,bhs,1896
2526,bhs,1897
2543,bhs,1898
2559,bhs,1899
2576,bhs,1900
2593,bhs,1901
2610,bhs,1902
2628,bhs,1903
2645,bhs,1904
2662,bhs,1905
2680,bhs,1906
2698,bhs,1907
2716,bhs,1908
2734,bhs,1909
2752,bhs,1910
2770,bhs,1911
2788,bhs,1912
2807,bhs,1913
2907,bhs,1914
3012,bhs,1915
3120,bhs,1916
3233,bhs,1917
3349,bhs,1918
3469,bhs,1919
3594,bhs,1920
3723,bhs,1921
3857,bhs,1922
3996,bhs,1923
4140,bhs,1924
4289,bhs,1925
4443,bhs,1926
4603,bhs,1927
4768,bhs,1928
4940,bhs,1929
5118,bhs,1930
5302,bhs,1931
5492,bhs,1932
5690,bhs,1933
5894,bhs,1934
6106,bhs,1935
6326,bhs,1936
6554,bhs,1937
6789,bhs,1938
7034,bhs,1939
7287,bhs,1940
7549,bhs,1941
7820,bhs,1942
8101,bhs,1943
8393,bhs,1944
8695,bhs,1945
