alternative_gdp_per_capita_ppp_pwt_7_1,geo,time
2492,lao,2009
2620,lao,2010
5676,lva,1993
5887,lva,1994
6019,lva,1995
6311,lva,1996
6888,lva,1997
7160,lva,1998
7444,lva,1999
7996,lva,2000
8585,lva,2001
9282,lva,2002
9945,lva,2003
10800,lva,2004
12030,lva,2005
13470,lva,2006
14860,lva,2007
14660,lva,2008
12400,lva,2009
12430,lva,2010
10760,lbn,1970
11530,lbn,1971
12650,lbn,1972
12870,lbn,1973
12610,lbn,1974
8567,lbn,1975
3813,lbn,1976
6655,lbn,1977
6421,lbn,1978
6739,lbn,1979
6673,lbn,1980
6820,lbn,1981
3814,lbn,1982
4876,lbn,1983
7277,lbn,1984
9451,lbn,1985
8527,lbn,1986
10290,lbn,1987
7180,lbn,1988
4033,lbn,1989
5516,lbn,1990
7430,lbn,1991
7108,lbn,1992
7675,lbn,1993
8220,lbn,1994
8676,lbn,1995
8993,lbn,1996
8340,lbn,1997
8666,lbn,1998
8304,lbn,1999
8278,lbn,2000
8667,lbn,2001
8749,lbn,2002
9014,lbn,2003
9766,lbn,2004
9779,lbn,2005
10010,lbn,2006
10630,lbn,2007
11330,lbn,2008
12110,lbn,2009
12700,lbn,2010
394.9,lso,1960
396.2,lso,1961
441.2,lso,1962
475.2,lso,1963
499.7,lso,1964
500,lso,1965
499.5,lso,1966
542.2,lso,1967
527.5,lso,1968
519.8,lso,1969
520.1,lso,1970
454,lso,1971
530.7,lso,1972
654.7,lso,1973
683.3,lso,1974
613.4,lso,1975
692,lso,1976
784.6,lso,1977
912.1,lso,1978
772.4,lso,1979
723.4,lso,1980
721,lso,1981
725.9,lso,1982
665.8,lso,1983
658.4,lso,1984
694.3,lso,1985
691.6,lso,1986
710,lso,1987
753.8,lso,1988
795.9,lso,1989
822.5,lso,1990
810.2,lso,1991
800.6,lso,1992
851.2,lso,1993
886.9,lso,1994
892.3,lso,1995
961.8,lso,1996
1034,lso,1997
969.3,lso,1998
1020,lso,1999
1079,lso,2000
1053,lso,2001
1155,lso,2002
1191,lso,2003
1216,lso,2004
1181,lso,2005
1253,lso,2006
1337,lso,2007
1383,lso,2008
1368,lso,2009
1393,lso,2010
1297,lbr,1970
1323,lbr,1971
1363,lbr,1972
1414,lbr,1973
1429,lbr,1974
1202,lbr,1975
1252,lbr,1976
1301,lbr,1977
1319,lbr,1978
1099,lbr,1979
1195,lbr,1980
1069,lbr,1981
1091,lbr,1982
991.7,lbr,1983
1031,lbr,1984
987.1,lbr,1985
804.2,lbr,1986
922,lbr,1987
944,lbr,1988
926.6,lbr,1989
511.2,lbr,1990
527.9,lbr,1991
321.4,lbr,1992
208.9,lbr,1993
166.5,lbr,1994
160.8,lbr,1995
177.3,lbr,1996
336.9,lbr,1997
390,lbr,1998
455.1,lbr,1999
537.7,lbr,2000
542,lbr,2001
548.8,lbr,2002
380.5,lbr,2003
380.5,lbr,2004
378.1,lbr,2005
396.3,lbr,2006
451.1,lbr,2007
442.2,lbr,2008
442.2,lbr,2009
459.2,lbr,2010
17080,lby,1986
13160,lby,1987
13980,lby,1988
14980,lby,1989
18020,lby,1990
20210,lby,1991
19510,lby,1992
18550,lby,1993
16870,lby,1994
17490,lby,1995
16580,lby,1996
18630,lby,1997
15650,lby,1998
15620,lby,1999
17070,lby,2000
15130,lby,2001
15110,lby,2002
16760,lby,2003
17560,lby,2004
17900,lby,2005
19170,lby,2006
19680,lby,2007
19590,lby,2008
19140,lby,2009
19490,lby,2010
8345,ltu,1993
7242,ltu,1994
7342,ltu,1995
7710,ltu,1996
8195,ltu,1997
8708,ltu,1998
8608,ltu,1999
8931,ltu,2000
9531,ltu,2001
10220,ltu,2002
11280,ltu,2003
12060,ltu,2004
13070,ltu,2005
14120,ltu,2006
15410,ltu,2007
15940,ltu,2008
13800,ltu,2009
14140,ltu,2010
15060,lux,1950
14100,lux,1951
14900,lux,1952
15270,lux,1953
15010,lux,1954
15580,lux,1955
16190,lux,1956
17010,lux,1957
17060,lux,1958
16960,lux,1959
17610,lux,1960
18140,lux,1961
18170,lux,1962
18280,lux,1963
19770,lux,1964
19820,lux,1965
19800,lux,1966
19710,lux,1967
20630,lux,1968
22850,lux,1969
23110,lux,1970
23500,lux,1971
24770,lux,1972
26720,lux,1973
27700,lux,1974
25250,lux,1975
25730,lux,1976
26180,lux,1977
27140,lux,1978
27920,lux,1979
27910,lux,1980
27550,lux,1981
27790,lux,1982
28700,lux,1983
30790,lux,1984
31790,lux,1985
34750,lux,1986
35850,lux,1987
38720,lux,1988
42480,lux,1989
44730,lux,1990
48240,lux,1991
48500,lux,1992
49950,lux,1993
51360,lux,1994
51370,lux,1995
51270,lux,1996
53690,lux,1997
56650,lux,1998
60890,lux,1999
65130,lux,2000
66010,lux,2001
67520,lux,2002
68000,lux,2003
70120,lux,2004
73240,lux,2005
75900,lux,2006
80220,lux,2007
79830,lux,2008
74030,lux,2009
75590,lux,2010
6415,mac,1970
6861,mac,1971
7466,mac,1972
8123,mac,1973
8837,mac,1974
9619,mac,1975
10480,mac,1976
11420,mac,1977
12350,mac,1978
13160,mac,1979
13940,mac,1980
14790,mac,1981
15300,mac,1982
15630,mac,1983
16360,mac,1984
16290,mac,1985
16970,mac,1986
18640,mac,1987
19640,mac,1988
20190,mac,1989
21380,mac,1990
21440,mac,1991
23530,mac,1992
24250,mac,1993
24700,mac,1994
25170,mac,1995
24720,mac,1996
24280,mac,1997
22860,mac,1998
21940,mac,1999
22480,mac,2000
22840,mac,2001
24630,mac,2002
28010,mac,2003
34870,mac,2004
36940,mac,2005
40490,mac,2006
44170,mac,2007
43760,mac,2008
43710,mac,2009
54790,mac,2010
6395,mkd,1990
6134,mkd,1991
5664,mkd,1992
5651,mkd,1993
5603,mkd,1994
5475,mkd,1995
5500,mkd,1996
5500,mkd,1997
5656,mkd,1998
5890,mkd,1999
6106,mkd,2000
5854,mkd,2001
5849,mkd,2002
6029,mkd,2003
6300,mkd,2004
6573,mkd,2005
6882,mkd,2006
7258,mkd,2007
7646,mkd,2008
7543,mkd,2009
7626,mkd,2010
1051,mdg,1960
1079,mdg,1961
1083,mdg,1962
1001,mdg,1963
1025,mdg,1964
1009,mdg,1965
1016,mdg,1966
1078,mdg,1967
1103,mdg,1968
1112,mdg,1969
1161,mdg,1970
1099,mdg,1971
1163,mdg,1972
1154,mdg,1973
1164,mdg,1974
1149,mdg,1975
1141,mdg,1976
1134,mdg,1977
1041,mdg,1978
963.4,mdg,1979
966.8,mdg,1980
939.5,mdg,1981
907.5,mdg,1982
914,mdg,1983
917.7,mdg,1984
889.6,mdg,1985
894.1,mdg,1986
885.4,mdg,1987
883.3,mdg,1988
927.6,mdg,1989
881.9,mdg,1990
837,mdg,1991
816.6,mdg,1992
801.3,mdg,1993
787.7,mdg,1994
777.4,mdg,1995
769.8,mdg,1996
763.6,mdg,1997
760.7,mdg,1998
780.5,mdg,1999
787.2,mdg,2000
801.9,mdg,2001
668.2,mdg,2002
680.1,mdg,2003
689.8,mdg,2004
717.5,mdg,2005
736.7,mdg,2006
748.2,mdg,2007
721.7,mdg,2008
699.7,mdg,2009
702.3,mdg,2010
285,mwi,1954
307.9,mwi,1955
308.7,mwi,1956
336.8,mwi,1957
336.3,mwi,1958
297.2,mwi,1959
331,mwi,1960
363.8,mwi,1961
331.4,mwi,1962
329.5,mwi,1963
329.4,mwi,1964
399.8,mwi,1965
451.6,mwi,1966
430.8,mwi,1967
431.8,mwi,1968
468.1,mwi,1969
522.3,mwi,1970
584.4,mwi,1971
624.5,mwi,1972
594.4,mwi,1973
637.8,mwi,1974
664.9,mwi,1975
650.8,mwi,1976
673.3,mwi,1977
766.2,mwi,1978
722.1,mwi,1979
729,mwi,1980
601.6,mwi,1981
588.9,mwi,1982
604,mwi,1983
614,mwi,1984
616,mwi,1985
591.8,mwi,1986
553.6,mwi,1987
523.6,mwi,1988
530.5,mwi,1989
511.2,mwi,1990
554.1,mwi,1991
473.9,mwi,1992
539,mwi,1993
452.5,mwi,1994
497.2,mwi,1995
476.7,mwi,1996
492.2,mwi,1997
471.7,mwi,1998
478.7,mwi,1999
465.1,mwi,2000
431.1,mwi,2001
439.5,mwi,2002
450.3,mwi,2003
472.1,mwi,2004
481.4,mwi,2005
506.5,mwi,2006
550.5,mwi,2007
588.6,mwi,2008
618,mwi,2009
654.9,mwi,2010
1329,mys,1955
1358,mys,1956
1344,mys,1957
1286,mys,1958
1372,mys,1959
1453,mys,1960
1519,mys,1961
1576,mys,1962
1637,mys,1963
1668,mys,1964
1747,mys,1965
1825,mys,1966
1846,mys,1967
1937,mys,1968
1978,mys,1969
2065,mys,1970
2500,mys,1971
2654,mys,1972
2939,mys,1973
3166,mys,1974
3057,mys,1975
3360,mys,1976
3560,mys,1977
3725,mys,1978
4025,mys,1979
4250,mys,1980
4411,mys,1981
4562,mys,1982
4712,mys,1983
4947,mys,1984
4685,mys,1985
4554,mys,1986
4665,mys,1987
4998,mys,1988
5396,mys,1989
5815,mys,1990
6272,mys,1991
6669,mys,1992
7195,mys,1993
7784,mys,1994
8460,mys,1995
9063,mys,1996
9476,mys,1997
8469,mys,1998
8795,mys,1999
9474,mys,2000
9163,mys,2001
9448,mys,2002
9703,mys,2003
10170,mys,2004
10480,mys,2005
10940,mys,2006
11430,mys,2007
11690,mys,2008
11150,mys,2009
11960,mys,2010
728.7,mdv,1970
738.8,mdv,1971
733.3,mdv,1972
727.2,mdv,1973
750.6,mdv,1974
670.4,mdv,1975
654.7,mdv,1976
707,mdv,1977
787.6,mdv,1978
848.9,mdv,1979
979.4,mdv,1980
1064,mdv,1981
1003,mdv,1982
1131,mdv,1983
1392,mdv,1984
1526,mdv,1985
1604,mdv,1986
1677,mdv,1987
1752,mdv,1988
1837,mdv,1989
2051,mdv,1990
2114,mdv,1991
2144,mdv,1992
2192,mdv,1993
2255,mdv,1994
2353,mdv,1995
2542,mdv,1996
2709,mdv,1997
2916,mdv,1998
2846,mdv,1999
3090,mdv,2000
3134,mdv,2001
3273,mdv,2002
3901,mdv,2003
4208,mdv,2004
4133,mdv,2005
4289,mdv,2006
4586,mdv,2007
4624,mdv,2008
4350,mdv,2009
4005,mdv,2010
529.7,mli,1960
510.5,mli,1961
491.1,mli,1962
511.5,mli,1963
420,mli,1964
428.6,mli,1965
434.2,mli,1966
418.3,mli,1967
437.5,mli,1968
432.7,mli,1969
462.1,mli,1970
460.2,mli,1971
469,mli,1972
446.6,mli,1973
404.4,mli,1974
463.1,mli,1975
521.6,mli,1976
546.3,mli,1977
533,mli,1978
578,mli,1979
537.2,mli,1980
561,mli,1981
583.4,mli,1982
532.6,mli,1983
517.9,mli,1984
563.9,mli,1985
653.9,mli,1986
628.3,mli,1987
616.9,mli,1988
649.5,mli,1989
649.8,mli,1990
629.8,mli,1991
675.6,mli,1992
706.3,mli,1993
687.1,mli,1994
709.4,mli,1995
720.2,mli,1996
728.3,mli,1997
767.8,mli,1998
782.9,mli,1999
731.4,mli,2000
788.2,mli,2001
794.2,mli,2002
839.2,mli,2003
845.1,mli,2004
870.5,mli,2005
897.8,mli,2006
916.7,mli,2007
959.6,mli,2008
980.8,mli,2009
997.7,mli,2010
3732,mlt,1970
3829,mlt,1971
4119,mlt,1972
4265,mlt,1973
4685,mlt,1974
5459,mlt,1975
6452,mlt,1976
7237,mlt,1977
8092,mlt,1978
8912,mlt,1979
9127,mlt,1980
9405,mlt,1981
9565,mlt,1982
9689,mlt,1983
9882,mlt,1984
10160,mlt,1985
10680,mlt,1986
11020,mlt,1987
11790,mlt,1988
12550,mlt,1989
13150,mlt,1990
13860,mlt,1991
14450,mlt,1992
14960,mlt,1993
15730,mlt,1994
16280,mlt,1995
16690,mlt,1996
17380,mlt,1997
18070,mlt,1998
18830,mlt,1999
19950,mlt,2000
19350,mlt,2001
19660,mlt,2002
19750,mlt,2003
19620,mlt,2004
20310,mlt,2005
20720,mlt,2006
21490,mlt,2007
22200,mlt,2008
21460,mlt,2009
21850,mlt,2010
4707,mhl,1970
4607,mhl,1971
4456,mhl,1972
5726,mhl,1973
6382,mhl,1974
6169,mhl,1975
6021,mhl,1976
5989,mhl,1977
6190,mhl,1978
6177,mhl,1979
5694,mhl,1980
5971,mhl,1981
6079,mhl,1982
6724,mhl,1983
6423,mhl,1984
5874,mhl,1985
7074,mhl,1986
7559,mhl,1987
7629,mhl,1988
7256,mhl,1989
7582,mhl,1990
7225,mhl,1991
7544,mhl,1992
7880,mhl,1993
8237,mhl,1994
8811,mhl,1995
7838,mhl,1996
7326,mhl,1997
6969,mhl,1998
6678,mhl,1999
6919,mhl,2000
7051,mhl,2001
7180,mhl,2002
7239,mhl,2003
7550,mhl,2004
7530,mhl,2005
7427,mhl,2006
7359,mhl,2007
7305,mhl,2008
7004,mhl,2009
6896,mhl,2010
620.6,mrt,1960
531.1,mrt,1961
567.3,mrt,1962
625.5,mrt,1963
958,mrt,1964
1120,mrt,1965
1113,mrt,1966
1194,mrt,1967
1332,mrt,1968
1294,mrt,1969
1418,mrt,1970
1397,mrt,1971
1463,mrt,1972
1398,mrt,1973
1490,mrt,1974
1640,mrt,1975
1749,mrt,1976
1708,mrt,1977
1619,mrt,1978
1723,mrt,1979
1499,mrt,1980
1700,mrt,1981
1586,mrt,1982
1769,mrt,1983
1509,mrt,1984
1561,mrt,1985
1684,mrt,1986
1636,mrt,1987
1573,mrt,1988
1589,mrt,1989
1592,mrt,1990
1559,mrt,1991
1545,mrt,1992
1627,mrt,1993
1602,mrt,1994
1466,mrt,1995
1654,mrt,1996
1581,mrt,1997
1602,mrt,1998
1641,mrt,1999
1590,mrt,2000
1581,mrt,2001
1549,mrt,2002
1554,mrt,2003
1586,mrt,2004
1649,mrt,2005
2014,mrt,2006
1981,mrt,2007
1947,mrt,2008
1877,mrt,2009
1939,mrt,2010
2861,mus,1950
2900,mus,1951
2729,mus,1952
2705,mus,1953
2482,mus,1954
2523,mus,1955
2449,mus,1956
2476,mus,1957
2417,mus,1958
2408,mus,1959
2284,mus,1960
2382,mus,1961
2388,mus,1962
2544,mus,1963
2489,mus,1964
2431,mus,1965
2264,mus,1966
2404,mus,1967
2026,mus,1968
2094,mus,1969
2041,mus,1970
1974,mus,1971
2209,mus,1972
2493,mus,1973
2474,mus,1974
2801,mus,1975
3368,mus,1976
3491,mus,1977
3592,mus,1978
3653,mus,1979
3078,mus,1980
3281,mus,1981
3324,mus,1982
3300,mus,1983
3455,mus,1984
3668,mus,1985
3996,mus,1986
4384,mus,1987
4664,mus,1988
4810,mus,1989
5154,mus,1990
5265,mus,1991
5546,mus,1992
5747,mus,1993
5925,mus,1994
6088,mus,1995
6316,mus,1996
6662,mus,1997
6986,mus,1998
7091,mus,1999
7580,mus,2000
7557,mus,2001
7743,mus,2002
8188,mus,2003
8505,mus,2004
8360,mus,2005
8709,mus,2006
9245,mus,2007
9685,mus,2008
9892,mus,2009
10160,mus,2010
3642,mex,1950
3899,mex,1951
3930,mex,1952
3783,mex,1953
4075,mex,1954
4278,mex,1955
4490,mex,1956
4706,mex,1957
4753,mex,1958
4693,mex,1959
4942,mex,1960
4916,mex,1961
4939,mex,1962
5250,mex,1963
5791,mex,1964
5932,mex,1965
6108,mex,1966
6258,mex,1967
6618,mex,1968
6633,mex,1969
6848,mex,1970
6908,mex,1971
7288,mex,1972
7703,mex,1973
8015,mex,1974
8297,mex,1975
8398,mex,1976
8401,mex,1977
8908,mex,1978
9555,mex,1979
10230,mex,1980
10900,mex,1981
10270,mex,1982
9404,mex,1983
9535,mex,1984
9656,mex,1985
9016,mex,1986
8935,mex,1987
8885,mex,1988
9091,mex,1989
9427,mex,1990
9707,mex,1991
9946,mex,1992
9917,mex,1993
10220,mex,1994
9158,mex,1995
9512,mex,1996
10090,mex,1997
10470,mex,1998
10760,mex,1999
11380,mex,2000
11200,mex,2001
11140,mex,2002
11050,mex,2003
11400,mex,2004
11640,mex,2005
12110,mex,2006
12370,mex,2007
12380,mex,2008
11430,mex,2009
11940,mex,2010
2189,fsm,1970
2172,fsm,1971
2129,fsm,1972
2744,fsm,1973
3088,fsm,1974
2998,fsm,1975
2920,fsm,1976
2902,fsm,1977
2974,fsm,1978
2947,fsm,1979
2654,fsm,1980
2820,fsm,1981
2659,fsm,1982
2623,fsm,1983
2440,fsm,1984
2753,fsm,1985
2861,fsm,1986
2812,fsm,1987
2872,fsm,1988
2797,fsm,1989
2810,fsm,1990
2895,fsm,1991
2936,fsm,1992
3058,fsm,1993
3452,fsm,1994
3571,fsm,1995
3471,fsm,1996
3265,fsm,1997
3330,fsm,1998
3370,fsm,1999
3496,fsm,2000
3559,fsm,2001
3559,fsm,2002
3626,fsm,2003
3522,fsm,2004
3588,fsm,2005
3593,fsm,2006
3517,fsm,2007
3446,fsm,2008
3476,fsm,2009
3592,fsm,2010
2222,mda,1992
2157,mda,1993
1633,mda,1994
1699,mda,1995
1660,mda,1996
1766,mda,1997
1653,mda,1998
1467,mda,1999
1558,mda,2000
1624,mda,2001
1782,mda,2002
1926,mda,2003
2027,mda,2004
2194,mda,2005
2304,mda,2006
2337,mda,2007
2516,mda,2008
2476,mda,2009
2644,mda,2010
1756,mng,1970
1787,mng,1971
1800,mng,1972
1903,mng,1973
1923,mng,1974
1987,mng,1975
2008,mng,1976
2105,mng,1977
2201,mng,1978
2232,mng,1979
2308,mng,1980
2624,mng,1981
2871,mng,1982
2708,mng,1983
2774,mng,1984
2852,mng,1985
2676,mng,1986
2748,mng,1987
2776,mng,1988
2740,mng,1989
3093,mng,1990
2423,mng,1991
2028,mng,1992
1887,mng,1993
1917,mng,1994
2035,mng,1995
2023,mng,1996
2027,mng,1997
2110,mng,1998
2137,mng,1999
2219,mng,2000
2213,mng,2001
2272,mng,2002
2357,mng,2003
2537,mng,2004
2651,mng,2005
2881,mng,2006
3156,mng,2007
3420,mng,2008
3286,mng,2009
3523,mng,2010
7951,mne,1990
7000,mne,1991
5089,mne,1992
3158,mne,1993
3121,mne,1994
3473,mne,1995
4346,mne,1996
4577,mne,1997
4718,mne,1998
4220,mne,1999
4766,mne,2000
4802,mne,2001
5012,mne,2002
5211,mne,2003
5470,mne,2004
5736,mne,2005
6189,mne,2006
6819,mne,2007
7273,mne,2008
7039,mne,2009
7315,mne,2010
826.6,mar,1950
818.2,mar,1951
825.8,mar,1952
846.1,mar,1953
835.2,mar,1954
733.2,mar,1955
723,mar,1956
661.8,mar,1957
739.7,mar,1958
721,mar,1959
718,mar,1960
860.8,mar,1961
1012,mar,1962
1154,mar,1963
1216,mar,1964
1213,mar,1965
1156,mar,1966
1250,mar,1967
1345,mar,1968
1433,mar,1969
1473,mar,1970
1508,mar,1971
1453,mar,1972
1488,mar,1973
1511,mar,1974
1807,mar,1975
1958,mar,1976
2096,mar,1977
1945,mar,1978
1982,mar,1979
2042,mar,1980
1939,mar,1981
2082,mar,1982
1972,mar,1983
2017,mar,1984
2094,mar,1985
2191,mar,1986
2070,mar,1987
2225,mar,1988
2279,mar,1989
2333,mar,1990
2424,mar,1991
2282,mar,1992
2177,mar,1993
2351,mar,1994
2162,mar,1995
2386,mar,1996
2319,mar,1997
2484,mar,1998
2445,mar,1999
2448,mar,2000
2617,mar,2001
2676,mar,2002
2868,mar,2003
2985,mar,2004
2998,mar,2005
3205,mar,2006
3279,mar,2007
3452,mar,2008
3534,mar,2009
3621,mar,2010
308.8,moz,1960
307.8,moz,1961
327.9,moz,1962
327.3,moz,1963
333.6,moz,1964
330.8,moz,1965
326.7,moz,1966
356.8,moz,1967
363.1,moz,1968
378.8,moz,1969
353.3,moz,1970
370.5,moz,1971
377.9,moz,1972
384.2,moz,1973
397.5,moz,1974
403.2,moz,1975
411.7,moz,1976
399.9,moz,1977
390.2,moz,1978
387.6,moz,1979
405.7,moz,1980
387.5,moz,1981
362.7,moz,1982
316,moz,1983
323.6,moz,1984
305.7,moz,1985
289.8,moz,1986
306.4,moz,1987
327.4,moz,1988
350.7,moz,1989
346.8,moz,1990
357.2,moz,1991
332.7,moz,1992
348.3,moz,1993
340.4,moz,1994
325.9,moz,1995
365.3,moz,1996
394.5,moz,1997
424.6,moz,1998
435.2,moz,1999
436.8,moz,2000
487.6,moz,2001
531.8,moz,2002
558.9,moz,2003
594.6,moz,2004
628.5,moz,2005
668.3,moz,2006
703.6,moz,2007
727,moz,2008
754.8,moz,2009
781.2,moz,2010
2776,nam,1960
2736,nam,1961
3049,nam,1962
3167,nam,1963
3445,nam,1964
3487,nam,1965
3608,nam,1966
3573,nam,1967
3613,nam,1968
3776,nam,1969
4082,nam,1970
4144,nam,1971
4077,nam,1972
4092,nam,1973
4226,nam,1974
4169,nam,1975
4078,nam,1976
3945,nam,1977
4009,nam,1978
4041,nam,1979
4073,nam,1980
4282,nam,1981
4030,nam,1982
3745,nam,1983
3592,nam,1984
3132,nam,1985
3167,nam,1986
3885,nam,1987
3694,nam,1988
3562,nam,1989
3514,nam,1990
3430,nam,1991
3561,nam,1992
3234,nam,1993
3535,nam,1994
3650,nam,1995
3673,nam,1996
3584,nam,1997
3590,nam,1998
3565,nam,1999
3639,nam,2000
3836,nam,2001
3747,nam,2002
3872,nam,2003
4267,nam,2004
4245,nam,2005
4752,nam,2006
4634,nam,2007
4939,nam,2008
4669,nam,2009
4807,nam,2010
537.6,npl,1960
537.8,npl,1961
539,npl,1962
540.6,npl,1963
573,npl,1964
555.2,npl,1965
583.7,npl,1966
560.9,npl,1967
553.5,npl,1968
571,npl,1969
582,npl,1970
563.9,npl,1971
570.2,npl,1972
556.3,npl,1973
580.5,npl,1974
577,npl,1975
588.2,npl,1976
592,npl,1977
605.9,npl,1978
607.5,npl,1979
581.6,npl,1980
615.2,npl,1981
626.5,npl,1982
594.7,npl,1983
635.5,npl,1984
625.1,npl,1985
672.7,npl,1986
666.6,npl,1987
699.2,npl,1988
713.6,npl,1989
720.8,npl,1990
747.1,npl,1991
748.5,npl,1992
755.9,npl,1993
791.2,npl,1994
797.3,npl,1995
818.8,npl,1996
831.6,npl,1997
791.8,npl,1998
779.5,npl,1999
831.9,npl,2000
918.3,npl,2001
907.9,npl,2002
931.3,npl,2003
961.4,npl,2004
981,npl,2005
999.8,npl,2006
1023,npl,2007
1074,npl,2008
1109,npl,2009
1145,npl,2010
10120,nld,1950
9911,nld,1951
9747,nld,1952
10530,nld,1953
11340,nld,1954
11930,nld,1955
12560,nld,1956
12620,nld,1957
11980,nld,1958
12370,nld,1959
13440,nld,1960
13370,nld,1961
14070,nld,1962
14450,nld,1963
15410,nld,1964
16000,nld,1965
16180,nld,1966
16840,nld,1967
17760,nld,1968
18630,nld,1969
19580,nld,1970
19990,nld,1971
20160,nld,1972
21140,nld,1973
21860,nld,1974
21760,nld,1975
22660,nld,1976
23180,nld,1977
23740,nld,1978
23920,nld,1979
24000,nld,1980
22990,nld,1981
22570,nld,1982
22890,nld,1983
23480,nld,1984
23970,nld,1985
24560,nld,1986
24860,nld,1987
25500,nld,1988
26420,nld,1989
27280,nld,1990
27740,nld,1991
28010,nld,1992
28090,nld,1993
28730,nld,1994
29510,nld,1995
30420,nld,1996
31610,nld,1997
32730,nld,1998
34070,nld,1999
35180,nld,2000
35620,nld,2001
35370,nld,2002
35250,nld,2003
35840,nld,2004
36400,nld,2005
37470,nld,2006
38770,nld,2007
39300,nld,2008
37640,nld,2009
38190,nld,2010
11710,nzl,1950
11300,nzl,1951
10980,nzl,1952
10970,nzl,1953
11970,nzl,1954
12220,nzl,1955
12150,nzl,1956
12500,nzl,1957
12260,nzl,1958
12470,nzl,1959
14270,nzl,1960
14620,nzl,1961
14610,nzl,1962
15210,nzl,1963
15670,nzl,1964
16410,nzl,1965
17120,nzl,1966
16010,nzl,1967
15830,nzl,1968
17150,nzl,1969
16850,nzl,1970
17120,nzl,1971
17680,nzl,1972
18670,nzl,1973
19230,nzl,1974
18320,nzl,1975
18240,nzl,1976
17440,nzl,1977
17180,nzl,1978
17260,nzl,1979
17210,nzl,1980
17670,nzl,1981
17680,nzl,1982
18330,nzl,1983
19130,nzl,1984
19100,nzl,1985
19340,nzl,1986
19630,nzl,1987
19910,nzl,1988
19930,nzl,1989
19780,nzl,1990
19280,nzl,1991
19310,nzl,1992
20180,nzl,1993
20970,nzl,1994
21510,nzl,1995
21890,nzl,1996
22300,nzl,1997
22470,nzl,1998
23510,nzl,1999
23920,nzl,2000
24510,nzl,2001
25320,nzl,2002
25970,nzl,2003
26590,nzl,2004
27250,nzl,2005
27620,nzl,2006
28050,nzl,2007
27610,nzl,2008
27510,nzl,2009
27790,nzl,2010
1927,nic,1950
2105,nic,1951
2397,nic,1952
2422,nic,1953
2631,nic,1954
2645,nic,1955
2585,nic,1956
2677,nic,1957
2589,nic,1958
2457,nic,1959
2491,nic,1960
2581,nic,1961
2813,nic,1962
2933,nic,1963
3183,nic,1964
3441,nic,1965
3471,nic,1966
3584,nic,1967
3482,nic,1968
3603,nic,1969
3536,nic,1970
3578,nic,1971
3571,nic,1972
3691,nic,1973
3872,nic,1974
4059,nic,1975
4147,nic,1976
4184,nic,1977
3840,nic,1978
2356,nic,1979
3046,nic,1980
3199,nic,1981
3056,nic,1982
3225,nic,1983
3233,nic,1984
3113,nic,1985
3057,nic,1986
2995,nic,1987
2412,nic,1988
2183,nic,1989
2110,nic,1990
1974,nic,1991
1887,nic,1992
1763,nic,1993
1773,nic,1994
1829,nic,1995
1891,nic,1996
1903,nic,1997
1930,nic,1998
2041,nic,1999
2065,nic,2000
2070,nic,2001
2044,nic,2002
2058,nic,2003
2128,nic,2004
2189,nic,2005
2236,nic,2006
2255,nic,2007
2284,nic,2008
2222,nic,2009
2289,nic,2010
866,ner,1960
910.3,ner,1961
983.8,ner,1962
1049,ner,1963
1008,ner,1964
1021,ner,1965
994.1,ner,1966
992.6,ner,1967
991.8,ner,1968
902.9,ner,1969
942.9,ner,1970
945.1,ner,1971
898.2,ner,1972
771,ner,1973
816.4,ner,1974
776.7,ner,1975
775.7,ner,1976
831.8,ner,1977
889.8,ner,1978
931.3,ner,1979
858.7,ner,1980
787.2,ner,1981
773,ner,1982
745.2,ner,1983
576.1,ner,1984
630.6,ner,1985
602.4,ner,1986
567.6,ner,1987
605.1,ner,1988
580.9,ner,1989
553.7,ner,1990
545.9,ner,1991
528.3,ner,1992
516.5,ner,1993
509.9,ner,1994
503.6,ner,1995
511.2,ner,1996
496.7,ner,1997
540.5,ner,1998
527.5,ner,1999
491.7,ner,2000
507.4,ner,2001
513.3,ner,2002
513.4,ner,2003
492,ner,2004
502.5,ner,2005
511.4,ner,2006
509.1,ner,2007
534.2,ner,2008
511.4,ner,2009
522.1,ner,2010
1127,nga,1950
1181,nga,1951
1237,nga,1952
1242,nga,1953
1307,nga,1954
1299,nga,1955
1239,nga,1956
1248,nga,1957
1280,nga,1958
1316,nga,1959
1558,nga,1960
1477,nga,1961
1487,nga,1962
1573,nga,1963
1589,nga,1964
1534,nga,1965
1417,nga,1966
1155,nga,1967
1114,nga,1968
1287,nga,1969
1568,nga,1970
1741,nga,1971
1734,nga,1972
1799,nga,1973
1903,nga,1974
1797,nga,1975
1884,nga,1976
1843,nga,1977
1692,nga,1978
1636,nga,1979
1593,nga,1980
1508,nga,1981
1404,nga,1982
1269,nga,1983
1215,nga,1984
1282,nga,1985
1119,nga,1986
975.4,nga,1987
1018,nga,1988
1077,nga,1989
1166,nga,1990
1152,nga,1991
1097,nga,1992
1109,nga,1993
1081,nga,1994
1048,nga,1995
1080,nga,1996
1126,nga,1997
1124,nga,1998
1070,nga,1999
1107,nga,2000
1221,nga,2001
1253,nga,2002
1424,nga,2003
1579,nga,2004
1511,nga,2005
1649,nga,2006
1913,nga,2007
1929,nga,2008
1684,nga,2009
1693,nga,2010
9646,nor,1950
9732,nor,1951
