geo,year,child_mortality_rate_percent
lao,1965,23.81538083
lao,1966,23.57127607
lao,1967,23.32967295
lao,1968,23.09054583
lao,1969,22.85386935
lao,1970,22.61961839
lao,1971,22.3877681
lao,1972,22.15829389
lao,1973,21.9311714
lao,1974,21.70637654
lao,1975,21.48388545
lao,1976,21.26367454
lao,1977,21.04572043
lao,1978,20.83
lao,1979,20.42
lao,1980,20.03
lao,1981,19.66
lao,1982,19.29
lao,1983,18.92
lao,1984,18.55
lao,1985,18.18
lao,1986,17.81
lao,1987,17.43
lao,1988,17.05
lao,1989,16.64
lao,1990,16.24
lao,1991,15.82
lao,1992,15.38
lao,1993,14.93
lao,1994,14.47
lao,1995,14.01
lao,1996,13.55
lao,1997,13.09
lao,1998,12.64
lao,1999,12.2
lao,2000,11.77
lao,2001,11.34
lao,2002,10.92
lao,2003,10.51
lao,2004,10.11
lao,2005,9.72
lao,2006,9.35
lao,2007,8.98
lao,2008,8.62
lao,2009,8.28
lao,2010,7.97
lao,2011,7.67
lao,2012,7.4
lao,2013,7.13
lao,2014,6.91
lao,2015,6.67
lao,2016,5.105182262
lao,2017,4.876991418
lao,2018,4.656800551
lao,2019,4.444581682
lao,2020,4.2404071
lao,2021,4.044653857
lao,2022,3.857905893
lao,2023,3.680343967
lao,2024,3.512149899
lao,2025,3.353609217
lao,2026,3.204803739
lao,2027,3.065505755
lao,2028,2.935174045
lao,2029,2.813157333
lao,2030,2.698796924
lao,2031,2.591218239
lao,2032,2.489850669
lao,2033,2.394012485
lao,2034,2.303329636
lao,2035,2.217739722
lao,2036,2.137601526
lao,2037,2.063382834
lao,2038,1.995237398
lao,2039,1.932788255
lao,2040,1.875334346
lao,2041,1.817866315
lao,2042,1.764556452
lao,2043,1.714551801
lao,2044,1.667212643
lao,2045,1.622219119
lao,2046,1.57914475
lao,2047,1.538309395
lao,2048,1.499713055
lao,2049,1.462929249
lao,2050,1.42795798
lao,2051,1.394692625
lao,2052,1.363026567
lao,2053,1.332853185
lao,2054,1.304065859
lao,2055,1.276238111
lao,2056,1.24926332
lao,2057,1.223141487
lao,2058,1.197765993
lao,2059,1.172923597
lao,2060,1.148827539
lao,2061,1.125691059
lao,2062,1.103514156
lao,2063,1.08240345
lao,2064,1.062358942
lao,2065,1.043167391
lao,2066,1.024722179
lao,2067,1.006810065
lao,2068,0.98932443
lao,2069,0.972052035
lao,2070,0.954992879
lao,2071,0.938360201
lao,2072,0.922154003
lao,2073,0.906480904
lao,2074,0.891234283
lao,2075,0.876414141
lao,2076,0.861913858
lao,2077,0.847626815
lao,2078,0.833553012
lao,2079,0.819585828
lao,2080,0.805938503
lao,2081,0.792611037
lao,2082,0.77981667
lao,2083,0.767555402
lao,2084,0.755720612
lao,2085,0.744205682
lao,2086,0.732690752
lao,2087,0.721282441
lao,2088,0.709660891
lao,2089,0.697826101
lao,2090,0.686097932
lao,2091,0.674476382
lao,2092,0.663174691
lao,2093,0.652299479
lao,2094,0.642063985
lao,2095,0.63257483
lao,2096,0.623832012
lao,2097,0.615835533
lao,2098,0.608692011
lao,2099,0.602188208
lva,1800,40.469
lva,1801,40.469
lva,1802,40.469
lva,1803,40.469
lva,1804,40.469
lva,1805,40.469
lva,1806,40.469
lva,1807,40.469
lva,1808,40.469
lva,1809,40.469
lva,1810,40.469
lva,1811,40.469
lva,1812,40.469
lva,1813,40.469
lva,1814,40.469
lva,1815,40.469
lva,1816,40.469
lva,1817,40.469
lva,1818,40.469
lva,1819,40.469
lva,1820,40.469
lva,1821,40.469
lva,1822,40.469
lva,1823,40.469
lva,1824,40.469
lva,1825,40.469
lva,1826,40.469
lva,1827,40.469
lva,1828,40.469
lva,1829,40.469
lva,1830,40.469
lva,1831,40.469
lva,1832,40.469
lva,1833,40.469
lva,1834,40.469
lva,1835,40.469
lva,1836,40.469
lva,1837,40.469
lva,1838,40.469
lva,1839,40.469
lva,1840,40.469
lva,1841,40.469
lva,1842,40.469
lva,1843,40.469
lva,1844,40.469
lva,1845,40.469
lva,1846,40.469
lva,1847,40.469
lva,1848,40.469
lva,1849,40.469
lva,1850,40.469
lva,1851,40.469
lva,1852,40.469
lva,1853,40.469
lva,1854,40.469
lva,1855,40.469
lva,1856,40.469
lva,1857,40.469
lva,1858,40.469
lva,1859,40.469
lva,1860,40.469
lva,1861,40.095
lva,1862,39.595
lva,1863,39.221
lva,1864,38.854
lva,1865,38.366
lva,1866,37.999
lva,1867,37.64
lva,1868,37.161
lva,1869,36.801
lva,1870,36.449
lva,1871,35.98
lva,1872,35.628
lva,1873,35.282
lva,1874,34.937
lva,1875,34.477
lva,1876,34.138
lva,1877,33.799
lva,1878,33.347
lva,1879,33.015
lva,1880,32.683
lva,1881,32.24
lva,1882,31.913
lva,1883,31.587
lva,1884,31.152
lva,1885,30.832
lva,1886,30.511
lva,1887,30.084
lva,1888,29.77
lva,1889,29.456
lva,1890,29.036
lva,1891,28.727
lva,1892,28.419
lva,1893,28.007
lva,1894,27.703
lva,1895,27.397
lva,1896,26.989
lva,1897,26.684
lva,1898,26.376
lva,1899,26.064
lva,1900,25.751
lva,1901,25.437
lva,1902,25.12
lva,1903,24.801
lva,1904,24.387
lva,1905,24.065
lva,1906,23.742
lva,1907,23.419
lva,1908,23.094
lva,1909,22.767
lva,1910,22.444
lva,1911,22.12
lva,1912,21.706
lva,1913,21.388
lva,1914,21.072
lva,1915,20.757
lva,1916,20.446
lva,1917,20.138
lva,1918,19.831
lva,1919,19.527
lva,1920,19.141
lva,1921,18.842
lva,1922,18.545
lva,1923,18.254
lva,1924,17.963
lva,1925,17.594
lva,1926,17.231
lva,1927,16.869
lva,1928,16.513
lva,1929,16.161
lva,1930,15.811
lva,1931,15.467
lva,1932,15.125
lva,1933,14.789
lva,1934,14.456
lva,1935,14.126
lva,1936,14.018
lva,1937,13.91
lva,1938,13.803
lva,1939,13.696
lva,1940,13.589
lva,1941,13.483
lva,1942,13.377
lva,1943,13.201
lva,1944,13.098
lva,1945,12.995
lva,1946,12.892
lva,1947,12.79
lva,1948,12.688
lva,1949,12.586
lva,1950,11.36140419
lva,1951,10.25595941
lva,1952,9.258072482
lva,1953,8.357278206
lva,1954,7.544129638
lva,1955,6.810099006
lva,1956,6.147488271
lva,1957,5.549348404
lva,1958,5.0094065
lva,1959,4.522
lva,1960,3.903
lva,1961,3.465
lva,1962,3.65
lva,1963,3.697
lva,1964,3.212
lva,1965,2.818
lva,1966,2.662
lva,1967,2.74
lva,1968,2.863
lva,1969,2.695
lva,1970,2.714
lva,1971,2.38
lva,1972,2.34
lva,1973,2.33
lva,1974,2.715
lva,1975,2.935
lva,1976,2.91
lva,1977,2.602
lva,1978,2.689
lva,1979,2.5
lva,1980,2.49
lva,1981,2.47
lva,1982,2.43
lva,1983,2.36
lva,1984,2.24
lva,1985,2.1
lva,1986,1.96
lva,1987,1.86
lva,1988,1.83
lva,1989,1.9
lva,1990,2.04
lva,1991,2.2
lva,1992,2.32
lva,1993,2.38
lva,1994,2.4
lva,1995,2.37
lva,1996,2.29
lva,1997,2.16
lva,1998,2.01
lva,1999,1.86
lva,2000,1.72
lva,2001,1.6
lva,2002,1.51
lva,2003,1.43
lva,2004,1.34
lva,2005,1.25
lva,2006,1.18
lva,2007,1.11
lva,2008,1.05
lva,2009,0.99
lva,2010,0.94
lva,2011,0.9
lva,2012,0.87
lva,2013,0.84
lva,2014,0.82
lva,2015,0.79
lva,2016,0.698009437
lva,2017,0.679487269
lva,2018,0.663220374
lva,2019,0.648898015
lva,2020,0.636409853
lva,2021,0.625646345
lva,2022,0.616301527
lva,2023,0.607973409
lva,2024,0.600459607
lva,2025,0.593363301
lva,2026,0.586584293
lva,2027,0.580023178
lva,2028,0.57358135
lva,2029,0.567160994
lva,2030,0.560568076
lva,2031,0.553997425
lva,2032,0.547352423
lva,2033,0.540826508
lva,2034,0.534419083
lva,2035,0.528225576
lva,2036,0.522148969
lva,2037,0.516188665
lva,2038,0.510439495
lva,2039,0.504805038
lva,2040,0.499284697
lva,2041,0.494818314
lva,2042,0.49035193
lva,2043,0.485885546
lva,2044,0.481324133
lva,2045,0.476762719
lva,2046,0.472106276
lva,2047,0.467544863
lva,2048,0.46298345
lva,2049,0.458517066
lva,2050,0.454145712
lva,2051,0.449774357
lva,2052,0.445498032
lva,2053,0.441316737
lva,2054,0.437230471
lva,2055,0.433144205
lva,2056,0.429247997
lva,2057,0.425541849
lva,2058,0.42202576
lva,2059,0.4186047
lva,2060,0.415373699
lva,2061,0.412142697
lva,2062,0.408911696
lva,2063,0.405585666
lva,2064,0.402354665
lva,2065,0.399028634
lva,2066,0.395702604
lva,2067,0.392471603
lva,2068,0.389335631
lva,2069,0.386294689
lva,2070,0.383348776
lva,2071,0.380497893
lva,2072,0.377742039
lva,2073,0.374986185
lva,2074,0.372135302
lva,2075,0.369379448
lva,2076,0.366623594
lva,2077,0.36396277
lva,2078,0.361301945
lva,2079,0.35873615
lva,2080,0.356265385
lva,2081,0.353984678
lva,2082,0.351703971
lva,2083,0.349613324
lva,2084,0.347617705
lva,2085,0.345622087
lva,2086,0.343626469
lva,2087,0.34163085
lva,2088,0.339445173
lva,2089,0.337164466
lva,2090,0.33488376
lva,2091,0.332508024
lva,2092,0.330132288
lva,2093,0.327851581
lva,2094,0.325665904
lva,2095,0.323670285
lva,2096,0.321769697
lva,2097,0.319964137
lva,2098,0.318348637
lva,2099,0.316828165
lbn,1800,44.788
lbn,1801,44.788
lbn,1802,44.788
lbn,1803,44.788
lbn,1804,44.788
lbn,1805,44.788
lbn,1806,44.788
lbn,1807,44.788
lbn,1808,44.788
lbn,1809,44.788
lbn,1810,44.788
lbn,1811,44.788
lbn,1812,44.788
lbn,1813,44.788
lbn,1814,44.788
lbn,1815,44.788
lbn,1816,44.788
lbn,1817,44.788
lbn,1818,44.788
lbn,1819,44.788
lbn,1820,44.788
lbn,1821,44.788
lbn,1822,44.788
lbn,1823,44.788
lbn,1824,44.788
lbn,1825,44.788
lbn,1826,44.788
lbn,1827,44.788
lbn,1828,44.788
lbn,1829,44.788
lbn,1830,44.788
lbn,1831,44.788
lbn,1832,44.788
lbn,1833,44.788
lbn,1834,44.788
lbn,1835,44.788
lbn,1836,44.788
lbn,1837,44.788
lbn,1838,44.788
lbn,1839,44.788
lbn,1840,44.788
lbn,1841,44.788
lbn,1842,44.788
lbn,1843,44.788
lbn,1844,44.788
lbn,1845,44.788
lbn,1846,44.788
lbn,1847,44.788
lbn,1848,44.788
lbn,1849,44.788
lbn,1850,44.788
lbn,1851,44.788
lbn,1852,44.788
lbn,1853,44.788
lbn,1854,44.788
lbn,1855,44.788
lbn,1856,44.788
lbn,1857,44.788
lbn,1858,44.788
lbn,1859,44.788
lbn,1860,44.788
lbn,1861,44.788
lbn,1862,44.788
lbn,1863,44.788
lbn,1864,44.788
lbn,1865,44.788
lbn,1866,44.788
lbn,1867,44.788
lbn,1868,44.788
lbn,1869,44.788
lbn,1870,44.788
lbn,1871,44.788
lbn,1872,44.788
lbn,1873,44.788
lbn,1874,44.788
lbn,1875,44.788
lbn,1876,44.788
lbn,1877,44.788
lbn,1878,44.788
lbn,1879,44.788
lbn,1880,44.788
lbn,1881,44.788
lbn,1882,44.788
lbn,1883,44.788
lbn,1884,44.788
lbn,1885,44.788
lbn,1886,44.788
lbn,1887,44.788
lbn,1888,44.788
lbn,1889,44.788
lbn,1890,44.788
lbn,1891,44.788
lbn,1892,44.788
lbn,1893,44.788
lbn,1894,44.787
lbn,1895,44.783
lbn,1896,44.776
lbn,1897,44.764
lbn,1898,44.747
lbn,1899,44.722
lbn,1900,44.691
lbn,1901,44.652
lbn,1902,44.607
lbn,1903,44.554
lbn,1904,44.495
lbn,1905,44.428
lbn,1906,44.354
lbn,1907,44.274
lbn,1908,44.186
lbn,1909,44.093
lbn,1910,43.995
lbn,1911,43.893
lbn,1912,43.789
lbn,1913,43.684
lbn,1914,43.579
lbn,1915,43.474
lbn,1916,43.369
lbn,1917,43.2627723
lbn,1918,43.15655057
lbn,1919,43.05033479
lbn,1920,42.94312509
lbn,1921,42.83692125
lbn,1922,42.73072338
lbn,1923,42.62453147
lbn,1924,42.51834552
lbn,1925,42.41216552
lbn,1926,42.30599149
lbn,1927,42.19982341
lbn,1928,42.09366129
lbn,1929,41.98750514
lbn,1930,41.88135494
lbn,1931,41.77421112
lbn,1932,41.66807287
lbn,1933,41.56194058
lbn,1934,41.45581425
lbn,1935,41.34969387
lbn,1936,41.24357946
lbn,1937,41.137471
lbn,1938,41.0313685
lbn,1939,40.92527196
lbn,1940,40.81918138
lbn,1941,37.1346372
lbn,1942,33.6911244
lbn,1943,30.46164316
lbn,1944,27.42219432
lbn,1945,24.6477
lbn,1946,21.93630959
lbn,1947,20.02144779
lbn,1948,18.27373786
lbn,1949,16.67858882
lbn,1950,15.22268333
lbn,1951,13.89386657
lbn,1952,12.68104472
lbn,1953,11.57409237
lbn,1954,10.56376798
lbn,1955,9.641636702
lbn,1956,8.8
lbn,1957,8.54
lbn,1958,8.27
lbn,1959,8
lbn,1960,7.74
lbn,1961,7.51
lbn,1962,7.29
lbn,1963,7.09
lbn,1964,6.91
lbn,1965,6.76
lbn,1966,6.63
lbn,1967,6.52
lbn,1968,6.42
lbn,1969,6.34
lbn,1970,6.27
lbn,1971,6.19
lbn,1972,6.12
lbn,1973,6.05
lbn,1974,5.96
lbn,1975,5.86
lbn,1976,5.74
lbn,1977,5.6
lbn,1978,5.45
lbn,1979,5.29
lbn,1980,5.12
lbn,1981,4.94
lbn,1982,4.75
lbn,1983,4.56
lbn,1984,4.36
lbn,1985,4.16
lbn,1986,3.96
lbn,1987,3.77
lbn,1988,3.59
lbn,1989,3.41
lbn,1990,3.25
lbn,1991,3.1
lbn,1992,2.96
lbn,1993,2.83
lbn,1994,2.7
lbn,1995,2.58
lbn,1996,2.46
lbn,1997,2.35
lbn,1998,2.23
lbn,1999,2.12
lbn,2000,2
lbn,2001,1.88
lbn,2002,1.76
lbn,2003,1.64
lbn,2004,1.52
lbn,2005,1.41
lbn,2006,1.3
lbn,2007,1.21
lbn,2008,1.13
lbn,2009,1.07
lbn,2010,1.01
lbn,2011,0.97
lbn,2012,0.93
lbn,2013,0.89
lbn,2014,0.86
lbn,2015,0.83
lbn,2016,0.976435195
lbn,2017,0.952587724
lbn,2018,0.929371022
lbn,2019,0.906900518
lbn,2020,0.88519114
lbn,2021,0.864257818
lbn,2022,0.844011999
lbn,2023,0.824467118
lbn,2024,0.805532134
lbn,2025,0.78721899
lbn,2026,0.769434156
lbn,2027,0.752294054
lbn,2028,0.735704159
lbn,2029,0.719674921
lbn,2030,0.704324255
lbn,2031,0.689772069
lbn,2032,0.675923337
lbn,2033,0.662898963
lbn,2034,0.650602926
lbn,2035,0.639047171
lbn,2036,0.62802274
lbn,2037,0.617649539
lbn,2038,0.607603681
lbn,2039,0.597891137
lbn,2040,0.588405439
lbn,2041,0.576711541
lbn,2042,0.565242526
lbn,2043,0.554223277
lbn,2044,0.543541351
lbn,2045,0.53319675
lbn,2046,0.523301913
lbn,2047,0.513856842
lbn,2048,0.504861536
lbn,2049,0.496203555
lbn,2050,0.487882897
lbn,2051,0.47967468
lbn,2052,0.471691346
lbn,2053,0.463820454
lbn,2054,0.45583712
lbn,2055,0.448078669
lbn,2056,0.440432659
lbn,2057,0.433011532
lbn,2058,0.425815287
lbn,2059,0.418956366
lbn,2060,0.412322328
lbn,2061,0.405800732
lbn,2062,0.399504018
lbn,2063,0.393319745
lbn,2064,0.387247913
lbn,2065,0.381176082
lbn,2066,0.375216692
lbn,2067,0.369257302
lbn,2068,0.363522794
lbn,2069,0.357788287
lbn,2070,0.352278662
lbn,2071,0.346881479
lbn,2072,0.341596737
lbn,2073,0.336536877
lbn,2074,0.331589459
lbn,2075,0.326866923
lbn,2076,0.322144388
lbn,2077,0.317534294
lbn,2078,0.313036641
lbn,2079,0.308651429
lbn,2080,0.304266218
lbn,2081,0.299993447
lbn,2082,0.295720677
lbn,2083,0.29167279
lbn,2084,0.287624902
lbn,2085,0.283689456
lbn,2086,0.279754009
lbn,2087,0.275931005
lbn,2088,0.272220441
lbn,2089,0.268397436
lbn,2090,0.264686872
lbn,2091,0.260976309
lbn,2092,0.257265745
lbn,2093,0.253555181
lbn,2094,0.249844618
lbn,2095,0.246134054
lbn,2096,0.242535932
lbn,2097,0.238825368
lbn,2098,0.235114805
lbn,2099,0.231516682
lso,1800,40.724
lso,1801,40.724
lso,1802,40.724
lso,1803,40.724
lso,1804,40.724
lso,1805,40.724
lso,1806,40.724
lso,1807,40.724
lso,1808,40.724
lso,1809,40.724
lso,1810,40.724
lso,1811,40.724
lso,1812,40.724
lso,1813,40.724
lso,1814,40.724
lso,1815,40.724
lso,1816,40.724
lso,1817,40.724
lso,1818,40.724
lso,1819,40.724
lso,1820,40.724
lso,1821,40.724
lso,1822,40.724
lso,1823,40.724
lso,1824,40.724
lso,1825,40.724
lso,1826,40.724
lso,1827,40.724
lso,1828,40.724
lso,1829,40.724
lso,1830,40.724
lso,1831,40.724
lso,1832,40.724
lso,1833,40.724
lso,1834,40.724
lso,1835,40.724
lso,1836,40.724
lso,1837,40.724
lso,1838,40.724
lso,1839,40.724
lso,1840,40.724
lso,1841,40.724
lso,1842,40.724
lso,1843,40.724
lso,1844,40.724
lso,1845,40.724
lso,1846,40.724
lso,1847,40.724
lso,1848,40.724
lso,1849,40.724
lso,1850,40.724
lso,1851,40.724
lso,1852,40.724
lso,1853,40.724
lso,1854,40.724
lso,1855,40.724
lso,1856,40.724
lso,1857,40.724
lso,1858,40.724
lso,1859,40.724
lso,1860,40.724
lso,1861,40.724
lso,1862,40.724
lso,1863,40.724
lso,1864,40.724
lso,1865,40.724
lso,1866,40.724
lso,1867,40.724
lso,1868,40.724
lso,1869,40.724
lso,1870,40.724
lso,1871,40.724
lso,1872,40.724
lso,1873,40.724
lso,1874,40.724
lso,1875,40.724
lso,1876,40.724
lso,1877,40.724
lso,1878,40.724
lso,1879,40.724
lso,1880,40.724
lso,1881,40.724
lso,1882,40.724
lso,1883,40.724
lso,1884,40.724
lso,1885,40.724
lso,1886,40.724
lso,1887,40.724
lso,1888,40.724
lso,1889,40.724
lso,1890,40.724
lso,1891,40.724
lso,1892,40.724
lso,1893,40.724
lso,1894,40.723
lso,1895,40.72
lso,1896,40.713
lso,1897,40.703
lso,1898,40.687
lso,1899,40.664
lso,1900,40.636
lso,1901,40.601
lso,1902,40.559
lso,1903,40.511
lso,1904,40.457
lso,1905,40.397
lso,1906,40.33
lso,1907,40.257
lso,1908,40.177
lso,1909,40.092
lso,1910,40.003
lso,1911,39.911
lso,1912,39.816
lso,1913,39.6683527
lso,1914,39.52195246
lso,1915,39.37480317
lso,1916,39.22889833
lso,1917,39.08224705
lso,1918,38.93683763
lso,1919,38.79068436
lso,1920,38.64577034
lso,1921,38.50011508
lso,1922,38.35470947
lso,1923,38.21053921
lso,1924,38.06563161
lso,1925,37.92195677
lso,1926,37.77754718
lso,1927,37.63436774
lso,1928,37.49045616
lso,1929,37.34679423
lso,1930,37.20435855
lso,1931,37.06119464
lso,1932,36.91925437
lso,1933,36.77658846
lso,1934,36.6351436
lso,1935,36.4929757
lso,1936,36.35202625
lso,1937,36.21035636
lso,1938,36.06893612
lso,1939,35.92873043
lso,1940,35.78780821
lso,1941,34.60763949
lso,1942,33.46632791
lso,1943,32.36259593
lso,1944,31.295208
lso,1945,30.26296911
lso,1946,29.26472349
lso,1947,28.29935335
lso,1948,27.36577756
lso,1949,26.46295055
lso,1950,25.58986103
lso,1951,24.43469646
lso,1952,23.33
lso,1953,22.62
lso,1954,21.94
lso,1955,21.29
lso,1956,20.69
lso,1957,20.15
lso,1958,19.72
lso,1959,19.38
lso,1960,19.15
lso,1961,19.02
lso,1962,18.97
lso,1963,18.97
lso,1964,18.97
lso,1965,18.95
lso,1966,18.88
lso,1967,18.71
lso,1968,18.45
lso,1969,18.1
lso,1970,17.7
lso,1971,17.29
lso,1972,16.85
lso,1973,16.39
lso,1974,15.88
lso,1975,15.33
lso,1976,14.74
lso,1977,14.12
lso,1978,13.5
lso,1979,12.87
lso,1980,12.26
lso,1981,11.67
lso,1982,11.11
lso,1983,10.59
lso,1984,10.13
lso,1985,9.72
lso,1986,9.36
lso,1987,9.04
lso,1988,8.77
lso,1989,8.54
lso,1990,8.37
lso,1991,8.28
lso,1992,8.29
lso,1993,8.4
lso,1994,8.64
lso,1995,8.96
lso,1996,9.3
lso,1997,9.64
lso,1998,9.98
lso,1999,10.29
lso,2000,10.6
lso,2001,10.86
lso,2002,11.12
lso,2003,11.38
lso,2004,11.58
lso,2005,11.73
lso,2006,11.83
lso,2007,11.56
lso,2008,11.42
lso,2009,10.57
lso,2010,10.15
lso,2011,9.85
lso,2012,9.75
lso,2013,9.89
lso,2014,9.84
lso,2015,9.71
lso,2016,7.008438178
lso,2017,6.689889345
lso,2018,6.389085407
lso,2019,6.103514583
lso,2020,5.832369376
lso,2021,5.576687201
lso,2022,5.338239368
lso,2023,5.117699636
lso,2024,4.913921946
lso,2025,4.725876154
lso,2026,4.552085367
lso,2027,4.390548591
lso,2028,4.239035223
lso,2029,4.095368521
lso,2030,3.957698064
lso,2031,3.824761189
lso,2032,3.696043819
lso,2033,3.571044117
lso,2034,3.448742266
lso,2035,3.328496414
lso,2036,3.210030434
lso,2037,3.093767814
lso,2038,2.980377567
lso,2039,2.870253191
lso,2040,2.764114733
lso,2041,2.681873109
lso,2042,2.603696982
lso,2043,2.530009842
lso,2044,2.461235178
lso,2045,2.397711781
lso,2046,2.339778444
lso,2047,2.286757582
lso,2048,2.238225707
lso,2049,2.19333584
lso,2050,2.151664492
lso,2051,2.112364684
lso,2052,2.074758833
lso,2053,2.038338752
lso,2054,2.002426858
lso,2055,1.966769058
lso,2056,1.931111259
lso,2057,1.89579225
lso,2058,1.860981429
lso,2059,1.826509399
lso,2060,1.792545556
lso,2061,1.758920505
lso,2062,1.72580364
lso,2063,1.693194964
lso,2064,1.661009776
lso,2065,1.629332775
lso,2066,1.598079264
lso,2067,1.56733394
lso,2068,1.536927408
lso,2069,1.507029062
lso,2070,1.477300113
lso,2071,1.447825257
lso,2072,1.418604494
lso,2073,1.389553127
lso,2074,1.361094646
lso,2075,1.333483143
lso,2076,1.306972712
lso,2077,1.281986842
lso,2078,1.258525535
lso,2079,1.236842882
lso,2080,1.216938884
lso,2081,1.198728844
lso,2082,1.181873969
lso,2083,1.166120167
lso,2084,1.151298041
lso,2085,1.137322894
lso,2086,1.123855934
lso,2087,1.111066557
lso,2088,1.098785367
lso,2089,1.086927666
lso,2090,1.075239361
lso,2091,1.063805149
lso,2092,1.052455636
lso,2093,1.041275518
lso,2094,1.030180098
lso,2095,1.019169376
lso,2096,1.00832805
lso,2097,0.997571421
lso,2098,0.986814793
lso,2099,0.97622756
lbr,1800,42.916
lbr,1801,42.916
lbr,1802,42.916
lbr,1803,42.916
lbr,1804,42.916
lbr,1805,42.916
lbr,1806,42.916
lbr,1807,42.916
lbr,1808,42.916
lbr,1809,42.916
lbr,1810,42.916
lbr,1811,42.916
lbr,1812,42.916
lbr,1813,42.916
lbr,1814,42.916
lbr,1815,42.916
lbr,1816,42.916
lbr,1817,42.916
lbr,1818,42.916
lbr,1819,42.916
lbr,1820,42.916
lbr,1821,42.916
lbr,1822,42.916
lbr,1823,42.916
lbr,1824,42.916
lbr,1825,42.916
lbr,1826,42.916
lbr,1827,42.916
lbr,1828,42.916
lbr,1829,42.916
lbr,1830,42.916
lbr,1831,42.916
lbr,1832,42.916
lbr,1833,42.916
lbr,1834,42.916
lbr,1835,42.916
lbr,1836,42.916
lbr,1837,42.916
lbr,1838,42.916
lbr,1839,42.916
lbr,1840,42.916
lbr,1841,42.916
lbr,1842,42.916
lbr,1843,42.916
lbr,1844,42.916
lbr,1845,42.916
lbr,1846,42.916
lbr,1847,42.916
lbr,1848,42.916
lbr,1849,42.916
lbr,1850,42.916
lbr,1851,42.916
lbr,1852,42.916
lbr,1853,42.916
lbr,1854,42.916
lbr,1855,42.916
lbr,1856,42.916
lbr,1857,42.916
lbr,1858,42.916
lbr,1859,42.916
lbr,1860,42.916
lbr,1861,42.916
lbr,1862,42.916
lbr,1863,42.916
lbr,1864,42.916
lbr,1865,42.916
lbr,1866,42.916
lbr,1867,42.916
lbr,1868,42.916
lbr,1869,42.916
lbr,1870,42.916
lbr,1871,42.916
lbr,1872,42.916
lbr,1873,42.916
lbr,1874,42.916
lbr,1875,42.916
lbr,1876,42.916
lbr,1877,42.916
lbr,1878,42.916
lbr,1879,42.916
lbr,1880,42.916
lbr,1881,42.916
lbr,1882,42.916
lbr,1883,42.916
lbr,1884,42.916
lbr,1885,42.916
lbr,1886,42.916
lbr,1887,42.916
lbr,1888,42.916
lbr,1889,42.916
lbr,1890,42.916
lbr,1891,42.916
lbr,1892,42.916
lbr,1893,42.916
lbr,1894,42.915
lbr,1895,42.911
lbr,1896,42.905
lbr,1897,42.893
lbr,1898,42.877
lbr,1899,42.853
lbr,1900,42.823
lbr,1901,42.786
lbr,1902,42.742
lbr,1903,42.692
lbr,1904,42.635
lbr,1905,42.571
lbr,1906,42.501
lbr,1907,42.423
lbr,1908,42.34
lbr,1909,42.25
lbr,1910,42.156
lbr,1911,42.059
lbr,1912,41.959
lbr,1913,41.858
lbr,1914,41.758
lbr,1915,41.55923357
lbr,1916,41.36094122
lbr,1917,41.16411592
lbr,1918,40.96676939
lbr,1919,40.76989694
lbr,1920,40.57349857
lbr,1921,40.37855786
lbr,1922,40.18310531
lbr,1923,39.98812684
lbr,1924,39.79459898
lbr,1925,39.60056633
lbr,1926,39.40700776
lbr,1927,39.21489276
lbr,1928,39.02228
lbr,1929,38.83014133
lbr,1930,38.63847673
lbr,1931,38.44824633
lbr,1932,38.25752755
lbr,1933,38.06728286
lbr,1934,37.87846531
lbr,1935,37.68916643
lbr,1936,37.50034163
lbr,1937,37.31199092
lbr,1938,37.12505796
lbr,1939,36.93765306
lbr,1940,36.75072224
lbr,1941,36.56520214
lbr,1942,36.37921714
lbr,1943,36.19370622
lbr,1944,36.00959898
lbr,1945,35.82503388
lbr,1946,35.31630367
lbr,1947,34.75748966
lbr,1948,34.20729644
lbr,1949,33.66559351
lbr,1950,33.13225231
lbr,1951,32.60714618
lbr,1952,32.09015037
lbr,1953,31.581142
lbr,1954,31.08
lbr,1955,31.14
lbr,1956,31.32
lbr,1957,31.41
lbr,1958,31.5
lbr,1959,31.57
lbr,1960,31.63
lbr,1961,31.64
lbr,1962,31.54
lbr,1963,31.4
lbr,1964,31.17
lbr,1965,30.88
lbr,1966,30.56
lbr,1967,30.14
lbr,1968,29.68
lbr,1969,29.16
lbr,1970,28.63
lbr,1971,28.12
lbr,1972,27.62
lbr,1973,27.13
lbr,1974,26.61
lbr,1975,26.12
lbr,1976,25.68
lbr,1977,25.23
lbr,1978,24.84
lbr,1979,24.46
lbr,1980,24.11
lbr,1981,23.8
lbr,1982,23.56
lbr,1983,23.4
lbr,1984,23.37
lbr,1985,23.5
lbr,1986,23.78
lbr,1987,24.21
lbr,1988,24.69
lbr,1989,25.15
lbr,1990,25.5
lbr,1991,25.67
lbr,1992,25.54
lbr,1993,25.16
lbr,1994,24.55
lbr,1995,23.74
lbr,1996,22.77
lbr,1997,21.71
lbr,1998,20.58
lbr,1999,19.39
lbr,2000,18.18
lbr,2001,16.97
lbr,2002,15.76
lbr,2003,14.59
lbr,2004,13.48
lbr,2005,12.47
lbr,2006,11.57
lbr,2007,10.78
lbr,2008,10.09
lbr,2009,9.47
lbr,2010,8.93
lbr,2011,8.45
lbr,2012,8.03
lbr,2013,7.63
lbr,2014,7.29
lbr,2015,6.99
lbr,2016,7.655145982
